WINDOW	CHROM	CHROM_WINDOW	STRAIN	GROUP	MEAN_COVERAGE	MEDIAN_COVERAGE	GENE_COUNT
286	Supercontig_1.8	2	B16.1310D	B16.1310D	1.22	1.20	20
286	Supercontig_1.8	2	B17.1311G	B17.1311G	1.24	1.24	20
286	Supercontig_1.8	2	B18.1312G	B18.1312G	1.23	1.23	20
286	Supercontig_1.8	2	B19.1310A	B19.1310A	1.22	1.21	20
286	Supercontig_1.8	2	B20.1311A	B20.1311A	1.29	1.30	20
286	Supercontig_1.8	2	B21.1312A	B21.1312A	1.17	1.17	20
286	Supercontig_1.8	2	B22.134E	B22.134E	1.17	1.18	20
286	Supercontig_1.8	2	B23.133H	B23.133H	1.22	1.23	20
286	Supercontig_1.8	2	B24.133F	B24.133F	1.18	1.18	20
286	Supercontig_1.8	2	B25.135C	B25.135C	1.19	1.20	20
286	Supercontig_1.8	2	B26.131A	B26.131A	1.09	1.09	20
286	Supercontig_1.8	2	B27.136A	B27.136A	1.08	1.08	20
286	Supercontig_1.8	2	B28.13UM	B28.13UM	1.15	1.14	20
286	Supercontig_1.8	2	B29.13MM	B29.13MM	1.24	1.23	20
286	Supercontig_1.8	2	C10.9M3	C10.9M3	1.03	1.04	20
286	Supercontig_1.8	2	C11.9M41	C11.9M41	1.03	1.03	20
286	Supercontig_1.8	2	C12.9U1	C12.9U1	1.08	1.09	20
286	Supercontig_1.8	2	C13.9U2	C13.9U2	1.01	1.01	20
286	Supercontig_1.8	2	C14.9U3	C14.9U3	1.15	1.16	20
286	Supercontig_1.8	2	C15.9U4s	C15.9U4s	1.12	1.13	20
286	Supercontig_1.8	2	C30.13LM	C30.13LM	1.19	1.20	20
286	Supercontig_1.8	2	C31.13MP	C31.13MP	1.34	1.33	20
286	Supercontig_1.8	2	C4.9L1	C4.9L1	1.01	1.02	20
286	Supercontig_1.8	2	C5.9L2	C5.9L2	1.02	1.02	20
286	Supercontig_1.8	2	C6.9L3	C6.9L3	1.03	1.04	20
286	Supercontig_1.8	2	C7.9L4	C7.9L4	1.02	1.02	20
286	Supercontig_1.8	2	C8.9M1	C8.9M1	1.06	1.07	20
286	Supercontig_1.8	2	C9.9M2	C9.9M2	0.97	0.97	20
286	Supercontig_1.8	2	ctl1.AL1B	ctl1.AL1B	1.14	1.16	20
286	Supercontig_1.8	2	ctl2.AL1B	ctl2.AL1B	1.13	1.14	20
286	Supercontig_1.8	2	ctl3.C9L1	ctl3.C9L1	0.98	0.98	20
287	Supercontig_1.8	3	A10.L4C	A10.L4C	1.24	1.23	20
287	Supercontig_1.8	3	A11.L11G	A11.L11G	2.11	2.08	20
287	Supercontig_1.8	3	A12.L10B	A12.L10B	1.17	1.18	20
287	Supercontig_1.8	3	A13.L3B	A13.L3B	1.18	1.17	20
287	Supercontig_1.8	3	A14.L4E	A14.L4E	1.20	1.19	20
287	Supercontig_1.8	3	A15.L4G	A15.L4G	1.08	1.06	20
287	Supercontig_1.8	3	A16.L7C	A16.L7C	1.18	1.19	20
287	Supercontig_1.8	3	A17.L1B	A17.L1B	1.23	1.21	20
287	Supercontig_1.8	3	A18.S4H	A18.S4H	1.18	1.14	20
287	Supercontig_1.8	3	A19.S3B	A19.S3B	1.18	1.17	20
287	Supercontig_1.8	3	A2.U10A	A2.U10A	1.14	1.11	20
287	Supercontig_1.8	3	A20.S1E	A20.S1E	1.21	1.20	20
287	Supercontig_1.8	3	A21.S8A	A21.S8A	1.16	1.16	20
287	Supercontig_1.8	3	A22.UpperP	A22.UpperP	1.26	1.25	20
287	Supercontig_1.8	3	A23.LowerP	A23.LowerP	1.32	1.29	20
287	Supercontig_1.8	3	A24.SputuP	A24.SputuP	1.22	1.22	20
287	Supercontig_1.8	3	A3.U3G	A3.U3G	1.18	1.17	20
287	Supercontig_1.8	3	A4.U3B	A4.U3B	1.16	1.15	20
287	Supercontig_1.8	3	A5.U10D	A5.U10D	1.15	1.16	20
287	Supercontig_1.8	3	A6.U5C	A6.U5C	1.12	1.11	20
287	Supercontig_1.8	3	A7.U3E	A7.U3E	1.18	1.18	20
287	Supercontig_1.8	3	A8.U2E	A8.U2E	1.15	1.16	20
287	Supercontig_1.8	3	A9.L3D	A9.L3D	1.25	1.24	20
287	Supercontig_1.8	3	ATCC42720	ATCC42720	1.09	1.08	20
287	Supercontig_1.8	3	B16.1310D	B16.1310D	1.30	1.29	20
287	Supercontig_1.8	3	B17.1311G	B17.1311G	1.27	1.25	20
287	Supercontig_1.8	3	B18.1312G	B18.1312G	1.27	1.26	20
287	Supercontig_1.8	3	B19.1310A	B19.1310A	1.25	1.23	20
287	Supercontig_1.8	3	B20.1311A	B20.1311A	1.29	1.27	20
287	Supercontig_1.8	3	B21.1312A	B21.1312A	1.22	1.22	20
287	Supercontig_1.8	3	B22.134E	B22.134E	1.25	1.23	20
287	Supercontig_1.8	3	B23.133H	B23.133H	1.29	1.29	20
287	Supercontig_1.8	3	B24.133F	B24.133F	1.26	1.25	20
287	Supercontig_1.8	3	B25.135C	B25.135C	1.23	1.21	20
287	Supercontig_1.8	3	B26.131A	B26.131A	1.07	1.06	20
287	Supercontig_1.8	3	B27.136A	B27.136A	1.09	1.07	20
287	Supercontig_1.8	3	B28.13UM	B28.13UM	1.04	1.03	20
287	Supercontig_1.8	3	B29.13MM	B29.13MM	1.17	1.15	20
287	Supercontig_1.8	3	C10.9M3	C10.9M3	1.06	1.06	20
287	Supercontig_1.8	3	C11.9M41	C11.9M41	1.06	1.04	20
287	Supercontig_1.8	3	C12.9U1	C12.9U1	1.09	1.08	20
287	Supercontig_1.8	3	C13.9U2	C13.9U2	1.08	1.07	20
287	Supercontig_1.8	3	C14.9U3	C14.9U3	1.19	1.18	20
287	Supercontig_1.8	3	C15.9U4s	C15.9U4s	1.18	1.18	20
287	Supercontig_1.8	3	C30.13LM	C30.13LM	1.22	1.22	20
287	Supercontig_1.8	3	C31.13MP	C31.13MP	1.32	1.30	20
287	Supercontig_1.8	3	C4.9L1	C4.9L1	1.05	1.04	20
287	Supercontig_1.8	3	C5.9L2	C5.9L2	1.06	1.05	20
287	Supercontig_1.8	3	C6.9L3	C6.9L3	1.07	1.07	20
287	Supercontig_1.8	3	C7.9L4	C7.9L4	1.04	1.02	20
287	Supercontig_1.8	3	C8.9M1	C8.9M1	1.06	1.07	20
287	Supercontig_1.8	3	C9.9M2	C9.9M2	1.01	1.00	20
287	Supercontig_1.8	3	ctl1.AL1B	ctl1.AL1B	1.21	1.20	20
287	Supercontig_1.8	3	ctl2.AL1B	ctl2.AL1B	1.20	1.19	20
287	Supercontig_1.8	3	ctl3.C9L1	ctl3.C9L1	1.03	1.02	20
288	Supercontig_1.8	4	A10.L4C	A10.L4C	0.93	0.94	20
288	Supercontig_1.8	4	A11.L11G	A11.L11G	1.61	1.65	20
288	Supercontig_1.8	4	A12.L10B	A12.L10B	0.93	0.92	20
288	Supercontig_1.8	4	A13.L3B	A13.L3B	0.88	0.87	20
288	Supercontig_1.8	4	A14.L4E	A14.L4E	0.93	0.91	20
288	Supercontig_1.8	4	A15.L4G	A15.L4G	0.84	0.84	20
288	Supercontig_1.8	4	A16.L7C	A16.L7C	0.95	0.95	20
288	Supercontig_1.8	4	A17.L1B	A17.L1B	0.93	0.94	20
288	Supercontig_1.8	4	A18.S4H	A18.S4H	0.94	0.92	20
288	Supercontig_1.8	4	A19.S3B	A19.S3B	0.97	0.97	20
288	Supercontig_1.8	4	A2.U10A	A2.U10A	0.85	0.86	20
288	Supercontig_1.8	4	A20.S1E	A20.S1E	0.92	0.92	20
288	Supercontig_1.8	4	A21.S8A	A21.S8A	0.92	0.92	20
288	Supercontig_1.8	4	A22.UpperP	A22.UpperP	0.96	0.95	20
288	Supercontig_1.8	4	A23.LowerP	A23.LowerP	0.97	0.93	20
288	Supercontig_1.8	4	A24.SputuP	A24.SputuP	0.89	0.87	20
288	Supercontig_1.8	4	A3.U3G	A3.U3G	0.92	0.89	20
288	Supercontig_1.8	4	A4.U3B	A4.U3B	0.93	0.93	20
288	Supercontig_1.8	4	A5.U10D	A5.U10D	0.91	0.89	20
288	Supercontig_1.8	4	A6.U5C	A6.U5C	0.89	0.91	20
288	Supercontig_1.8	4	A7.U3E	A7.U3E	0.90	0.87	20
288	Supercontig_1.8	4	A8.U2E	A8.U2E	0.92	0.90	20
288	Supercontig_1.8	4	A9.L3D	A9.L3D	0.97	0.97	20
288	Supercontig_1.8	4	ATCC42720	ATCC42720	0.83	0.84	20
288	Supercontig_1.8	4	B16.1310D	B16.1310D	1.06	1.07	20
288	Supercontig_1.8	4	B17.1311G	B17.1311G	1.08	1.09	20
288	Supercontig_1.8	4	B18.1312G	B18.1312G	1.06	1.04	20
288	Supercontig_1.8	4	B19.1310A	B19.1310A	1.03	1.01	20
288	Supercontig_1.8	4	B20.1311A	B20.1311A	1.03	1.01	20
288	Supercontig_1.8	4	B21.1312A	B21.1312A	1.06	1.03	20
288	Supercontig_1.8	4	B22.134E	B22.134E	1.03	1.03	20
288	Supercontig_1.8	4	B23.133H	B23.133H	1.03	1.01	20
288	Supercontig_1.8	4	B24.133F	B24.133F	1.05	1.06	20
288	Supercontig_1.8	4	B25.135C	B25.135C	1.03	1.03	20
288	Supercontig_1.8	4	B26.131A	B26.131A	0.93	0.93	20
288	Supercontig_1.8	4	B27.136A	B27.136A	0.95	0.93	20
288	Supercontig_1.8	4	B28.13UM	B28.13UM	1.08	1.08	20
288	Supercontig_1.8	4	B29.13MM	B29.13MM	1.16	1.13	20
288	Supercontig_1.8	4	C10.9M3	C10.9M3	0.94	0.96	20
288	Supercontig_1.8	4	C11.9M41	C11.9M41	0.90	0.90	20
288	Supercontig_1.8	4	C12.9U1	C12.9U1	0.92	0.92	20
288	Supercontig_1.8	4	C13.9U2	C13.9U2	0.92	0.93	20
288	Supercontig_1.8	4	C14.9U3	C14.9U3	1.03	1.02	20
288	Supercontig_1.8	4	C15.9U4s	C15.9U4s	0.98	0.99	20
288	Supercontig_1.8	4	C30.13LM	C30.13LM	1.05	1.05	20
288	Supercontig_1.8	4	C31.13MP	C31.13MP	1.17	1.16	20
288	Supercontig_1.8	4	C4.9L1	C4.9L1	0.93	0.93	20
288	Supercontig_1.8	4	C5.9L2	C5.9L2	0.94	0.94	20
288	Supercontig_1.8	4	C6.9L3	C6.9L3	0.95	0.96	20
288	Supercontig_1.8	4	C7.9L4	C7.9L4	0.91	0.92	20
288	Supercontig_1.8	4	C8.9M1	C8.9M1	0.93	0.92	20
288	Supercontig_1.8	4	C9.9M2	C9.9M2	0.90	0.90	20
288	Supercontig_1.8	4	ctl1.AL1B	ctl1.AL1B	1.07	1.07	20
288	Supercontig_1.8	4	ctl2.AL1B	ctl2.AL1B	1.07	1.07	20
288	Supercontig_1.8	4	ctl3.C9L1	ctl3.C9L1	0.89	0.90	20
289	Supercontig_1.8	5	A10.L4C	A10.L4C	0.85	0.85	20
289	Supercontig_1.8	5	A11.L11G	A11.L11G	1.51	1.48	20
289	Supercontig_1.8	5	A12.L10B	A12.L10B	0.82	0.81	20
289	Supercontig_1.8	5	A13.L3B	A13.L3B	0.85	0.86	20
289	Supercontig_1.8	5	A14.L4E	A14.L4E	0.84	0.85	20
289	Supercontig_1.8	5	A15.L4G	A15.L4G	0.82	0.79	20
289	Supercontig_1.8	5	A16.L7C	A16.L7C	0.92	0.94	20
289	Supercontig_1.8	5	A17.L1B	A17.L1B	0.85	0.86	20
289	Supercontig_1.8	5	A18.S4H	A18.S4H	0.85	0.84	20
289	Supercontig_1.8	5	A19.S3B	A19.S3B	0.90	0.91	20
289	Supercontig_1.8	5	A2.U10A	A2.U10A	0.80	0.78	20
289	Supercontig_1.8	5	A20.S1E	A20.S1E	0.82	0.82	20
289	Supercontig_1.8	5	A21.S8A	A21.S8A	0.87	0.86	20
289	Supercontig_1.8	5	A22.UpperP	A22.UpperP	0.90	0.89	20
289	Supercontig_1.8	5	A23.LowerP	A23.LowerP	0.93	0.91	20
289	Supercontig_1.8	5	A24.SputuP	A24.SputuP	0.79	0.79	20
289	Supercontig_1.8	5	A3.U3G	A3.U3G	0.87	0.87	20
289	Supercontig_1.8	5	A4.U3B	A4.U3B	0.86	0.86	20
289	Supercontig_1.8	5	A5.U10D	A5.U10D	0.85	0.83	20
289	Supercontig_1.8	5	A6.U5C	A6.U5C	0.87	0.87	20
289	Supercontig_1.8	5	A7.U3E	A7.U3E	0.84	0.83	20
289	Supercontig_1.8	5	A8.U2E	A8.U2E	0.83	0.82	20
289	Supercontig_1.8	5	A9.L3D	A9.L3D	0.89	0.86	20
289	Supercontig_1.8	5	ATCC42720	ATCC42720	0.80	0.79	20
289	Supercontig_1.8	5	B16.1310D	B16.1310D	0.95	0.95	20
289	Supercontig_1.8	5	B17.1311G	B17.1311G	0.96	0.93	20
289	Supercontig_1.8	5	B18.1312G	B18.1312G	0.91	0.91	20
289	Supercontig_1.8	5	B19.1310A	B19.1310A	0.95	0.94	20
289	Supercontig_1.8	5	B20.1311A	B20.1311A	0.95	0.94	20
289	Supercontig_1.8	5	B21.1312A	B21.1312A	0.98	0.98	20
289	Supercontig_1.8	5	B22.134E	B22.134E	0.94	0.94	20
289	Supercontig_1.8	5	B23.133H	B23.133H	0.85	0.84	20
289	Supercontig_1.8	5	B24.133F	B24.133F	0.90	0.90	20
289	Supercontig_1.8	5	B25.135C	B25.135C	0.97	0.98	20
289	Supercontig_1.8	5	B26.131A	B26.131A	0.87	0.88	20
289	Supercontig_1.8	5	B27.136A	B27.136A	0.92	0.93	20
289	Supercontig_1.8	5	B28.13UM	B28.13UM	1.01	1.00	20
289	Supercontig_1.8	5	B29.13MM	B29.13MM	1.02	0.99	20
289	Supercontig_1.8	5	C10.9M3	C10.9M3	0.90	0.90	20
289	Supercontig_1.8	5	C11.9M41	C11.9M41	0.87	0.87	20
289	Supercontig_1.8	5	C12.9U1	C12.9U1	0.86	0.86	20
289	Supercontig_1.8	5	C13.9U2	C13.9U2	0.87	0.86	20
289	Supercontig_1.8	5	C14.9U3	C14.9U3	0.97	0.97	20
289	Supercontig_1.8	5	C15.9U4s	C15.9U4s	0.94	0.94	20
289	Supercontig_1.8	5	C30.13LM	C30.13LM	0.97	0.97	20
289	Supercontig_1.8	5	C31.13MP	C31.13MP	1.08	1.07	20
289	Supercontig_1.8	5	C4.9L1	C4.9L1	0.89	0.89	20
289	Supercontig_1.8	5	C5.9L2	C5.9L2	0.90	0.90	20
289	Supercontig_1.8	5	C6.9L3	C6.9L3	0.89	0.88	20
289	Supercontig_1.8	5	C7.9L4	C7.9L4	0.87	0.87	20
289	Supercontig_1.8	5	C8.9M1	C8.9M1	0.90	0.88	20
289	Supercontig_1.8	5	C9.9M2	C9.9M2	0.89	0.88	20
289	Supercontig_1.8	5	ctl1.AL1B	ctl1.AL1B	0.99	0.99	20
289	Supercontig_1.8	5	ctl2.AL1B	ctl2.AL1B	0.99	1.00	20
289	Supercontig_1.8	5	ctl3.C9L1	ctl3.C9L1	0.88	0.88	20
290	Supercontig_1.8	6	A10.L4C	A10.L4C	0.81	0.80	20
290	Supercontig_1.8	6	A11.L11G	A11.L11G	1.46	1.49	20
290	Supercontig_1.8	6	A12.L10B	A12.L10B	0.81	0.79	20
290	Supercontig_1.8	6	A13.L3B	A13.L3B	0.83	0.84	20
290	Supercontig_1.8	6	A14.L4E	A14.L4E	0.82	0.81	20
290	Supercontig_1.8	6	A15.L4G	A15.L4G	0.77	0.77	20
290	Supercontig_1.8	6	A16.L7C	A16.L7C	0.87	0.87	20
290	Supercontig_1.8	6	A17.L1B	A17.L1B	0.80	0.79	20
290	Supercontig_1.8	6	A18.S4H	A18.S4H	0.81	0.81	20
290	Supercontig_1.8	6	A19.S3B	A19.S3B	0.87	0.87	20
290	Supercontig_1.8	6	A2.U10A	A2.U10A	0.76	0.77	20
290	Supercontig_1.8	6	A20.S1E	A20.S1E	0.78	0.78	20
290	Supercontig_1.8	6	A21.S8A	A21.S8A	0.82	0.82	20
290	Supercontig_1.8	6	A22.UpperP	A22.UpperP	0.87	0.88	20
290	Supercontig_1.8	6	A23.LowerP	A23.LowerP	0.88	0.91	20
290	Supercontig_1.8	6	A24.SputuP	A24.SputuP	0.77	0.74	20
290	Supercontig_1.8	6	A3.U3G	A3.U3G	0.80	0.79	20
290	Supercontig_1.8	6	A4.U3B	A4.U3B	0.81	0.83	20
290	Supercontig_1.8	6	A5.U10D	A5.U10D	0.79	0.78	20
290	Supercontig_1.8	6	A6.U5C	A6.U5C	0.82	0.82	20
290	Supercontig_1.8	6	A7.U3E	A7.U3E	0.79	0.80	20
290	Supercontig_1.8	6	A8.U2E	A8.U2E	0.78	0.80	20
290	Supercontig_1.8	6	A9.L3D	A9.L3D	0.83	0.84	20
290	Supercontig_1.8	6	ATCC42720	ATCC42720	0.77	0.78	20
290	Supercontig_1.8	6	B16.1310D	B16.1310D	0.89	0.88	20
290	Supercontig_1.8	6	B17.1311G	B17.1311G	0.87	0.88	20
290	Supercontig_1.8	6	B18.1312G	B18.1312G	0.84	0.85	20
290	Supercontig_1.8	6	B19.1310A	B19.1310A	0.90	0.91	20
290	Supercontig_1.8	6	B20.1311A	B20.1311A	0.88	0.89	20
290	Supercontig_1.8	6	B21.1312A	B21.1312A	0.93	0.94	20
290	Supercontig_1.8	6	B22.134E	B22.134E	0.88	0.89	20
290	Supercontig_1.8	6	B23.133H	B23.133H	0.76	0.78	20
290	Supercontig_1.8	6	B24.133F	B24.133F	0.85	0.86	20
290	Supercontig_1.8	6	B25.135C	B25.135C	0.91	0.92	20
290	Supercontig_1.8	6	B26.131A	B26.131A	0.82	0.83	20
290	Supercontig_1.8	6	B27.136A	B27.136A	0.89	0.90	20
290	Supercontig_1.8	6	B28.13UM	B28.13UM	0.92	0.91	20
290	Supercontig_1.8	6	B29.13MM	B29.13MM	0.92	0.89	20
290	Supercontig_1.8	6	C10.9M3	C10.9M3	0.85	0.85	20
290	Supercontig_1.8	6	C11.9M41	C11.9M41	0.82	0.83	20
290	Supercontig_1.8	6	C12.9U1	C12.9U1	0.81	0.81	20
290	Supercontig_1.8	6	C13.9U2	C13.9U2	0.83	0.83	20
290	Supercontig_1.8	6	C14.9U3	C14.9U3	0.90	0.90	20
290	Supercontig_1.8	6	C15.9U4s	C15.9U4s	0.90	0.89	20
290	Supercontig_1.8	6	C30.13LM	C30.13LM	0.90	0.90	20
290	Supercontig_1.8	6	C31.13MP	C31.13MP	0.99	1.01	20
290	Supercontig_1.8	6	C4.9L1	C4.9L1	0.84	0.85	20
290	Supercontig_1.8	6	C5.9L2	C5.9L2	0.89	0.88	20
290	Supercontig_1.8	6	C6.9L3	C6.9L3	0.85	0.86	20
290	Supercontig_1.8	6	C7.9L4	C7.9L4	0.84	0.85	20
290	Supercontig_1.8	6	C8.9M1	C8.9M1	0.89	0.89	20
290	Supercontig_1.8	6	C9.9M2	C9.9M2	0.86	0.87	20
290	Supercontig_1.8	6	ctl1.AL1B	ctl1.AL1B	0.92	0.93	20
290	Supercontig_1.8	6	ctl2.AL1B	ctl2.AL1B	0.92	0.94	20
290	Supercontig_1.8	6	ctl3.C9L1	ctl3.C9L1	0.85	0.84	20
291	Supercontig_1.8	7	A10.L4C	A10.L4C	0.84	0.83	20
291	Supercontig_1.8	7	A11.L11G	A11.L11G	1.45	1.45	20
291	Supercontig_1.8	7	A12.L10B	A12.L10B	0.85	0.85	20
291	Supercontig_1.8	7	A13.L3B	A13.L3B	0.81	0.80	20
291	Supercontig_1.8	7	A14.L4E	A14.L4E	0.83	0.82	20
291	Supercontig_1.8	7	A15.L4G	A15.L4G	0.81	0.80	20
291	Supercontig_1.8	7	A16.L7C	A16.L7C	0.90	0.90	20
291	Supercontig_1.8	7	A17.L1B	A17.L1B	0.83	0.84	20
291	Supercontig_1.8	7	A18.S4H	A18.S4H	0.84	0.84	20
291	Supercontig_1.8	7	A19.S3B	A19.S3B	0.88	0.89	20
291	Supercontig_1.8	7	A2.U10A	A2.U10A	0.76	0.75	20
291	Supercontig_1.8	7	A20.S1E	A20.S1E	0.79	0.79	20
291	Supercontig_1.8	7	A21.S8A	A21.S8A	0.81	0.80	20
291	Supercontig_1.8	7	A22.UpperP	A22.UpperP	0.88	0.87	20
291	Supercontig_1.8	7	A23.LowerP	A23.LowerP	0.89	0.89	20
291	Supercontig_1.8	7	A24.SputuP	A24.SputuP	0.80	0.81	20
291	Supercontig_1.8	7	A3.U3G	A3.U3G	0.81	0.82	20
291	Supercontig_1.8	7	A4.U3B	A4.U3B	0.83	0.83	20
291	Supercontig_1.8	7	A5.U10D	A5.U10D	0.80	0.78	20
291	Supercontig_1.8	7	A6.U5C	A6.U5C	0.82	0.80	20
291	Supercontig_1.8	7	A7.U3E	A7.U3E	0.82	0.82	20
291	Supercontig_1.8	7	A8.U2E	A8.U2E	0.77	0.76	20
291	Supercontig_1.8	7	A9.L3D	A9.L3D	0.82	0.81	20
291	Supercontig_1.8	7	ATCC42720	ATCC42720	0.76	0.77	20
291	Supercontig_1.8	7	B16.1310D	B16.1310D	0.88	0.87	20
291	Supercontig_1.8	7	B17.1311G	B17.1311G	0.88	0.88	20
291	Supercontig_1.8	7	B18.1312G	B18.1312G	0.84	0.83	20
291	Supercontig_1.8	7	B19.1310A	B19.1310A	0.91	0.91	20
291	Supercontig_1.8	7	B20.1311A	B20.1311A	0.88	0.89	20
291	Supercontig_1.8	7	B21.1312A	B21.1312A	0.93	0.93	20
291	Supercontig_1.8	7	B22.134E	B22.134E	0.89	0.88	20
291	Supercontig_1.8	7	B23.133H	B23.133H	0.78	0.77	20
291	Supercontig_1.8	7	B24.133F	B24.133F	0.84	0.84	20
291	Supercontig_1.8	7	B25.135C	B25.135C	0.90	0.91	20
291	Supercontig_1.8	7	B26.131A	B26.131A	0.84	0.83	20
291	Supercontig_1.8	7	B27.136A	B27.136A	0.89	0.89	20
291	Supercontig_1.8	7	B28.13UM	B28.13UM	0.90	0.89	20
291	Supercontig_1.8	7	B29.13MM	B29.13MM	0.89	0.90	20
291	Supercontig_1.8	7	C10.9M3	C10.9M3	0.84	0.83	20
291	Supercontig_1.8	7	C11.9M41	C11.9M41	0.81	0.82	20
291	Supercontig_1.8	7	C12.9U1	C12.9U1	0.78	0.78	20
291	Supercontig_1.8	7	C13.9U2	C13.9U2	0.82	0.83	20
291	Supercontig_1.8	7	C14.9U3	C14.9U3	0.85	0.84	20
291	Supercontig_1.8	7	C15.9U4s	C15.9U4s	0.87	0.87	20
291	Supercontig_1.8	7	C30.13LM	C30.13LM	0.91	0.92	20
291	Supercontig_1.8	7	C31.13MP	C31.13MP	0.97	0.96	20
291	Supercontig_1.8	7	C4.9L1	C4.9L1	0.82	0.81	20
291	Supercontig_1.8	7	C5.9L2	C5.9L2	0.86	0.86	20
291	Supercontig_1.8	7	C6.9L3	C6.9L3	0.83	0.83	20
291	Supercontig_1.8	7	C7.9L4	C7.9L4	0.82	0.82	20
291	Supercontig_1.8	7	C8.9M1	C8.9M1	0.86	0.87	20
291	Supercontig_1.8	7	C9.9M2	C9.9M2	0.85	0.84	20
291	Supercontig_1.8	7	ctl1.AL1B	ctl1.AL1B	0.92	0.91	20
291	Supercontig_1.8	7	ctl2.AL1B	ctl2.AL1B	0.92	0.92	20
291	Supercontig_1.8	7	ctl3.C9L1	ctl3.C9L1	0.83	0.83	20
292	Supercontig_1.8	8	A10.L4C	A10.L4C	0.82	0.83	20
292	Supercontig_1.8	8	A11.L11G	A11.L11G	1.42	1.43	20
292	Supercontig_1.8	8	A12.L10B	A12.L10B	0.83	0.85	20
292	Supercontig_1.8	8	A13.L3B	A13.L3B	0.78	0.78	20
292	Supercontig_1.8	8	A14.L4E	A14.L4E	0.84	0.83	20
292	Supercontig_1.8	8	A15.L4G	A15.L4G	0.82	0.83	20
292	Supercontig_1.8	8	A16.L7C	A16.L7C	0.89	0.89	20
292	Supercontig_1.8	8	A17.L1B	A17.L1B	0.83	0.84	20
292	Supercontig_1.8	8	A18.S4H	A18.S4H	0.80	0.80	20
292	Supercontig_1.8	8	A19.S3B	A19.S3B	0.83	0.83	20
292	Supercontig_1.8	8	A2.U10A	A2.U10A	0.75	0.75	20
292	Supercontig_1.8	8	A20.S1E	A20.S1E	0.79	0.79	20
292	Supercontig_1.8	8	A21.S8A	A21.S8A	0.80	0.80	20
292	Supercontig_1.8	8	A22.UpperP	A22.UpperP	0.85	0.85	20
292	Supercontig_1.8	8	A23.LowerP	A23.LowerP	0.87	0.88	20
292	Supercontig_1.8	8	A24.SputuP	A24.SputuP	0.74	0.74	20
292	Supercontig_1.8	8	A3.U3G	A3.U3G	0.76	0.77	20
292	Supercontig_1.8	8	A4.U3B	A4.U3B	0.83	0.83	20
292	Supercontig_1.8	8	A5.U10D	A5.U10D	0.80	0.80	20
292	Supercontig_1.8	8	A6.U5C	A6.U5C	0.81	0.82	20
292	Supercontig_1.8	8	A7.U3E	A7.U3E	0.81	0.81	20
292	Supercontig_1.8	8	A8.U2E	A8.U2E	0.76	0.77	20
292	Supercontig_1.8	8	A9.L3D	A9.L3D	0.81	0.81	20
292	Supercontig_1.8	8	ATCC42720	ATCC42720	0.73	0.75	20
292	Supercontig_1.8	8	B16.1310D	B16.1310D	0.88	0.89	20
292	Supercontig_1.8	8	B17.1311G	B17.1311G	0.87	0.88	20
292	Supercontig_1.8	8	B18.1312G	B18.1312G	0.85	0.84	20
292	Supercontig_1.8	8	B19.1310A	B19.1310A	0.91	0.92	20
292	Supercontig_1.8	8	B20.1311A	B20.1311A	0.87	0.87	20
292	Supercontig_1.8	8	B21.1312A	B21.1312A	0.92	0.91	20
292	Supercontig_1.8	8	B22.134E	B22.134E	0.88	0.89	20
292	Supercontig_1.8	8	B23.133H	B23.133H	0.84	0.83	20
292	Supercontig_1.8	8	B24.133F	B24.133F	0.86	0.85	20
292	Supercontig_1.8	8	B25.135C	B25.135C	0.91	0.91	20
292	Supercontig_1.8	8	B26.131A	B26.131A	0.84	0.85	20
292	Supercontig_1.8	8	B27.136A	B27.136A	0.90	0.91	20
292	Supercontig_1.8	8	B28.13UM	B28.13UM	0.98	1.00	20
292	Supercontig_1.8	8	B29.13MM	B29.13MM	0.99	1.00	20
292	Supercontig_1.8	8	C10.9M3	C10.9M3	0.84	0.85	20
292	Supercontig_1.8	8	C11.9M41	C11.9M41	0.79	0.78	20
292	Supercontig_1.8	8	C12.9U1	C12.9U1	0.76	0.76	20
292	Supercontig_1.8	8	C13.9U2	C13.9U2	0.81	0.81	20
292	Supercontig_1.8	8	C14.9U3	C14.9U3	0.82	0.82	20
292	Supercontig_1.8	8	C15.9U4s	C15.9U4s	0.87	0.88	20
292	Supercontig_1.8	8	C30.13LM	C30.13LM	0.91	0.92	20
292	Supercontig_1.8	8	C31.13MP	C31.13MP	0.95	0.95	20
292	Supercontig_1.8	8	C4.9L1	C4.9L1	0.81	0.82	20
292	Supercontig_1.8	8	C5.9L2	C5.9L2	0.85	0.85	20
292	Supercontig_1.8	8	C6.9L3	C6.9L3	0.80	0.79	20
292	Supercontig_1.8	8	C7.9L4	C7.9L4	0.81	0.82	20
292	Supercontig_1.8	8	C8.9M1	C8.9M1	0.86	0.86	20
292	Supercontig_1.8	8	C9.9M2	C9.9M2	0.86	0.86	20
292	Supercontig_1.8	8	ctl1.AL1B	ctl1.AL1B	0.93	0.93	20
292	Supercontig_1.8	8	ctl2.AL1B	ctl2.AL1B	0.93	0.93	20
292	Supercontig_1.8	8	ctl3.C9L1	ctl3.C9L1	0.82	0.82	20
293	Supercontig_1.8	9	A10.L4C	A10.L4C	0.89	0.89	20
293	Supercontig_1.8	9	A11.L11G	A11.L11G	1.48	1.49	20
293	Supercontig_1.8	9	A12.L10B	A12.L10B	0.83	0.84	20
