WINDOW	CHROM	CHROM_WINDOW	STRAIN	STRAIN_GROUP	LOCALE	MEAN_COVERAGE	MEDIAN_COVERAGE	GENE_COUNT
262	Supercontig_1.6	17	C9.9M2	C	M	1.21	1.20	20
262	Supercontig_1.6	17	ctl1.AL1B	A	L	1.14	1.13	20
262	Supercontig_1.6	17	ctl2.AL1B	A	L	1.13	1.14	20
262	Supercontig_1.6	17	ctl3.C9L1	C	L	1.21	1.20	20
263	Supercontig_1.6	18	A10.L4C	A	L	1.04	1.05	20
263	Supercontig_1.6	18	A11.L11G	A	L	1.07	1.06	20
263	Supercontig_1.6	18	A12.L10B	A	L	1.04	1.03	20
263	Supercontig_1.6	18	A13.L3B	A	L	1.07	1.06	20
263	Supercontig_1.6	18	A14.L4E	A	L	1.07	1.04	20
263	Supercontig_1.6	18	A15.L4G	A	L	1.89	1.83	20
263	Supercontig_1.6	18	A16.L7C	A	L	0.95	0.94	20
263	Supercontig_1.6	18	A17.L1B	A	L	1.09	1.09	20
263	Supercontig_1.6	18	A18.S4H	A	S	2.07	2.06	20
263	Supercontig_1.6	18	A19.S3B	A	S	2.20	2.22	20
263	Supercontig_1.6	18	A2.U10A	A	U	1.07	1.08	20
263	Supercontig_1.6	18	A20.S1E	A	S	1.97	1.97	20
263	Supercontig_1.6	18	A21.S8A	A	S	2.02	1.98	20
263	Supercontig_1.6	18	A22.UpperP	A	U	1.45	1.42	20
263	Supercontig_1.6	18	A23.LowerP	A	L	1.42	1.43	20
263	Supercontig_1.6	18	A24.SputuP	A	S	1.80	1.80	20
263	Supercontig_1.6	18	A3.U3G	A	U	2.17	2.15	20
263	Supercontig_1.6	18	A4.U3B	A	U	1.06	1.04	20
263	Supercontig_1.6	18	A5.U10D	A	U	2.12	2.11	20
263	Supercontig_1.6	18	A6.U5C	A	U	2.09	2.08	20
263	Supercontig_1.6	18	A7.U3E	A	U	1.10	1.10	20
263	Supercontig_1.6	18	A8.U2E	A	U	2.16	2.16	20
263	Supercontig_1.6	18	A9.L3D	A	L	1.09	1.11	20
263	Supercontig_1.6	18	ATCC42720	REF	Blood	1.16	1.16	20
263	Supercontig_1.6	18	B16.1310D	B	L	1.25	1.24	20
263	Supercontig_1.6	18	B17.1311G	B	L	1.35	1.33	20
263	Supercontig_1.6	18	B18.1312G	B	L	1.26	1.26	20
263	Supercontig_1.6	18	B19.1310A	B	L	1.23	1.23	20
263	Supercontig_1.6	18	B20.1311A	B	L	1.37	1.36	20
263	Supercontig_1.6	18	B21.1312A	B	L	1.19	1.15	20
263	Supercontig_1.6	18	B22.134E	B	U	1.21	1.21	20
263	Supercontig_1.6	18	B23.133H	B	U	1.28	1.27	20
263	Supercontig_1.6	18	B24.133F	B	U	1.15	1.17	20
263	Supercontig_1.6	18	B25.135C	B	U	1.25	1.27	20
263	Supercontig_1.6	18	B26.131A	B	U	1.46	1.47	20
263	Supercontig_1.6	18	B27.136A	B	U	1.22	1.21	20
263	Supercontig_1.6	18	B28.13UM	B	U	1.29	1.26	20
263	Supercontig_1.6	18	B29.13MM	B	M	1.25	1.25	20
263	Supercontig_1.6	18	C10.9M3	C	M	1.56	1.54	20
263	Supercontig_1.6	18	C11.9M41	C	M	1.54	1.55	20
263	Supercontig_1.6	18	C12.9U1	C	U	1.71	1.70	20
263	Supercontig_1.6	18	C13.9U2	C	U	1.32	1.32	20
263	Supercontig_1.6	18	C14.9U3	C	U	1.44	1.47	20
263	Supercontig_1.6	18	C15.9U4s	C	U	1.29	1.27	20
263	Supercontig_1.6	18	C30.13LM	C	L	1.24	1.22	20
263	Supercontig_1.6	18	C31.13MP	C	Stock	1.57	1.59	20
263	Supercontig_1.6	18	C4.9L1	C	L	1.48	1.49	20
263	Supercontig_1.6	18	C5.9L2	C	L	1.50	1.52	20
263	Supercontig_1.6	18	C6.9L3	C	L	1.48	1.47	20
263	Supercontig_1.6	18	C7.9L4	C	L	1.51	1.49	20
263	Supercontig_1.6	18	C8.9M1	C	M	1.59	1.60	20
263	Supercontig_1.6	18	C9.9M2	C	M	1.38	1.39	20
263	Supercontig_1.6	18	ctl1.AL1B	A	L	1.21	1.21	20
263	Supercontig_1.6	18	ctl2.AL1B	A	L	1.22	1.22	20
263	Supercontig_1.6	18	ctl3.C9L1	C	L	1.36	1.35	20
264	Supercontig_1.6	19	A10.L4C	A	L	1.24	1.22	16
264	Supercontig_1.6	19	A11.L11G	A	L	1.24	1.22	16
264	Supercontig_1.6	19	A12.L10B	A	L	1.27	1.23	16
264	Supercontig_1.6	19	A13.L3B	A	L	1.26	1.22	16
264	Supercontig_1.6	19	A14.L4E	A	L	1.27	1.26	16
264	Supercontig_1.6	19	A15.L4G	A	L	2.31	2.26	16
264	Supercontig_1.6	19	A16.L7C	A	L	1.19	1.16	16
264	Supercontig_1.6	19	A17.L1B	A	L	1.32	1.29	16
264	Supercontig_1.6	19	A18.S4H	A	S	2.31	2.33	16
264	Supercontig_1.6	19	A19.S3B	A	S	2.47	2.44	16
264	Supercontig_1.6	19	A2.U10A	A	U	1.33	1.29	16
264	Supercontig_1.6	19	A20.S1E	A	S	2.28	2.27	16
264	Supercontig_1.6	19	A21.S8A	A	S	2.27	2.29	16
264	Supercontig_1.6	19	A22.UpperP	A	U	1.68	1.65	16
264	Supercontig_1.6	19	A23.LowerP	A	L	1.72	1.68	16
264	Supercontig_1.6	19	A24.SputuP	A	S	2.04	2.10	16
264	Supercontig_1.6	19	A3.U3G	A	U	2.41	2.36	16
264	Supercontig_1.6	19	A4.U3B	A	U	1.27	1.23	16
264	Supercontig_1.6	19	A5.U10D	A	U	2.33	2.31	16
264	Supercontig_1.6	19	A6.U5C	A	U	2.40	2.39	16
264	Supercontig_1.6	19	A7.U3E	A	U	1.33	1.33	16
264	Supercontig_1.6	19	A8.U2E	A	U	2.52	2.52	16
264	Supercontig_1.6	19	A9.L3D	A	L	1.29	1.26	16
264	Supercontig_1.6	19	ATCC42720	REF	Blood	1.31	1.32	16
264	Supercontig_1.6	19	B16.1310D	B	L	1.52	1.45	16
264	Supercontig_1.6	19	B17.1311G	B	L	1.57	1.50	16
264	Supercontig_1.6	19	B18.1312G	B	L	1.55	1.51	16
264	Supercontig_1.6	19	B19.1310A	B	L	1.41	1.34	16
264	Supercontig_1.6	19	B20.1311A	B	L	1.64	1.55	16
264	Supercontig_1.6	19	B21.1312A	B	L	1.44	1.37	16
264	Supercontig_1.6	19	B22.134E	B	U	1.42	1.36	16
264	Supercontig_1.6	19	B23.133H	B	U	1.57	1.49	16
264	Supercontig_1.6	19	B24.133F	B	U	1.40	1.34	16
264	Supercontig_1.6	19	B25.135C	B	U	1.42	1.36	16
264	Supercontig_1.6	19	B26.131A	B	U	1.89	1.54	16
264	Supercontig_1.6	19	B27.136A	B	U	1.38	1.32	16
264	Supercontig_1.6	19	B28.13UM	B	U	1.52	1.42	16
264	Supercontig_1.6	19	B29.13MM	B	M	1.42	1.37	16
264	Supercontig_1.6	19	C10.9M3	C	M	1.53	1.64	16
264	Supercontig_1.6	19	C11.9M41	C	M	1.54	1.61	16
264	Supercontig_1.6	19	C12.9U1	C	U	1.73	1.83	16
264	Supercontig_1.6	19	C13.9U2	C	U	1.32	1.40	16
264	Supercontig_1.6	19	C14.9U3	C	U	1.41	1.51	16
264	Supercontig_1.6	19	C15.9U4s	C	U	1.30	1.39	16
264	Supercontig_1.6	19	C30.13LM	C	L	1.46	1.39	16
264	Supercontig_1.6	19	C31.13MP	C	Stock	1.87	1.76	16
264	Supercontig_1.6	19	C4.9L1	C	L	1.48	1.58	16
264	Supercontig_1.6	19	C5.9L2	C	L	1.49	1.62	16
264	Supercontig_1.6	19	C6.9L3	C	L	1.48	1.57	16
264	Supercontig_1.6	19	C7.9L4	C	L	1.55	1.64	16
264	Supercontig_1.6	19	C8.9M1	C	M	1.58	1.67	16
264	Supercontig_1.6	19	C9.9M2	C	M	1.42	1.50	16
264	Supercontig_1.6	19	ctl1.AL1B	A	L	1.39	1.33	16
264	Supercontig_1.6	19	ctl2.AL1B	A	L	1.36	1.31	16
264	Supercontig_1.6	19	ctl3.C9L1	C	L	1.34	1.43	16
265	Supercontig_1.7	0	A10.L4C	A	L	1.04	1.11	20
265	Supercontig_1.7	0	A11.L11G	A	L	1.00	1.14	20
265	Supercontig_1.7	0	A12.L10B	A	L	1.05	1.14	20
265	Supercontig_1.7	0	A13.L3B	A	L	1.04	1.16	20
265	Supercontig_1.7	0	A14.L4E	A	L	1.03	1.15	20
265	Supercontig_1.7	0	A15.L4G	A	L	1.00	1.09	20
265	Supercontig_1.7	0	A16.L7C	A	L	0.97	1.02	20
265	Supercontig_1.7	0	A17.L1B	A	L	1.09	1.19	20
265	Supercontig_1.7	0	A18.S4H	A	S	1.00	1.08	20
265	Supercontig_1.7	0	A19.S3B	A	S	1.10	1.21	20
265	Supercontig_1.7	0	A2.U10A	A	U	1.07	1.16	20
265	Supercontig_1.7	0	A20.S1E	A	S	1.04	1.17	20
265	Supercontig_1.7	0	A21.S8A	A	S	0.99	1.14	20
265	Supercontig_1.7	0	A22.UpperP	A	U	1.04	1.15	20
265	Supercontig_1.7	0	A23.LowerP	A	L	1.07	1.20	20
265	Supercontig_1.7	0	A24.SputuP	A	S	0.92	1.07	20
265	Supercontig_1.7	0	A3.U3G	A	U	1.05	1.17	20
265	Supercontig_1.7	0	A4.U3B	A	U	1.05	1.16	20
265	Supercontig_1.7	0	A5.U10D	A	U	1.05	1.12	20
265	Supercontig_1.7	0	A6.U5C	A	U	1.05	1.14	20
265	Supercontig_1.7	0	A7.U3E	A	U	1.11	1.25	20
265	Supercontig_1.7	0	A8.U2E	A	U	1.08	1.17	20
265	Supercontig_1.7	0	A9.L3D	A	L	1.08	1.17	20
265	Supercontig_1.7	0	ATCC42720	REF	Blood	1.15	1.24	20
265	Supercontig_1.7	0	B16.1310D	B	L	1.27	1.37	20
265	Supercontig_1.7	0	B17.1311G	B	L	1.34	1.40	20
265	Supercontig_1.7	0	B18.1312G	B	L	1.32	1.38	20
265	Supercontig_1.7	0	B19.1310A	B	L	1.25	1.32	20
265	Supercontig_1.7	0	B20.1311A	B	L	1.47	1.55	20
265	Supercontig_1.7	0	B21.1312A	B	L	1.28	1.38	20
265	Supercontig_1.7	0	B22.134E	B	U	1.22	1.33	20
265	Supercontig_1.7	0	B23.133H	B	U	1.33	1.43	20
265	Supercontig_1.7	0	B24.133F	B	U	1.18	1.27	20
265	Supercontig_1.7	0	B25.135C	B	U	1.27	1.35	20
265	Supercontig_1.7	0	B26.131A	B	U	1.26	1.35	20
265	Supercontig_1.7	0	B27.136A	B	U	1.22	1.29	20
265	Supercontig_1.7	0	B28.13UM	B	U	1.39	1.40	20
265	Supercontig_1.7	0	B29.13MM	B	M	1.39	1.43	20
265	Supercontig_1.7	0	C10.9M3	C	M	1.53	1.62	20
265	Supercontig_1.7	0	C11.9M41	C	M	1.56	1.66	20
265	Supercontig_1.7	0	C12.9U1	C	U	1.74	1.83	20
265	Supercontig_1.7	0	C13.9U2	C	U	1.26	1.32	20
265	Supercontig_1.7	0	C14.9U3	C	U	1.39	1.47	20
265	Supercontig_1.7	0	C15.9U4s	C	U	1.26	1.33	20
265	Supercontig_1.7	0	C30.13LM	C	L	1.29	1.37	20
265	Supercontig_1.7	0	C31.13MP	C	Stock	1.68	1.82	20
265	Supercontig_1.7	0	C4.9L1	C	L	1.46	1.53	20
265	Supercontig_1.7	0	C5.9L2	C	L	1.47	1.55	20
265	Supercontig_1.7	0	C6.9L3	C	L	1.52	1.61	20
265	Supercontig_1.7	0	C7.9L4	C	L	1.53	1.64	20
265	Supercontig_1.7	0	C8.9M1	C	M	1.58	1.66	20
265	Supercontig_1.7	0	C9.9M2	C	M	1.37	1.43	20
265	Supercontig_1.7	0	ctl1.AL1B	A	L	1.18	1.25	20
265	Supercontig_1.7	0	ctl2.AL1B	A	L	1.20	1.29	20
265	Supercontig_1.7	0	ctl3.C9L1	C	L	1.33	1.40	20
266	Supercontig_1.7	1	A10.L4C	A	L	1.07	1.06	20
266	Supercontig_1.7	1	A11.L11G	A	L	1.03	1.03	20
266	Supercontig_1.7	1	A12.L10B	A	L	1.02	1.03	20
266	Supercontig_1.7	1	A13.L3B	A	L	1.08	1.08	20
266	Supercontig_1.7	1	A14.L4E	A	L	1.07	1.06	20
266	Supercontig_1.7	1	A15.L4G	A	L	0.97	0.97	20
266	Supercontig_1.7	1	A16.L7C	A	L	0.96	0.95	20
266	Supercontig_1.7	1	A17.L1B	A	L	1.09	1.11	20
266	Supercontig_1.7	1	A18.S4H	A	S	1.03	1.03	20
266	Supercontig_1.7	1	A19.S3B	A	S	1.14	1.14	20
266	Supercontig_1.7	1	A2.U10A	A	U	1.07	1.06	20
266	Supercontig_1.7	1	A20.S1E	A	S	1.06	1.07	20
266	Supercontig_1.7	1	A21.S8A	A	S	1.07	1.08	20
266	Supercontig_1.7	1	A22.UpperP	A	U	1.08	1.09	20
266	Supercontig_1.7	1	A23.LowerP	A	L	1.12	1.13	20
266	Supercontig_1.7	1	A24.SputuP	A	S	1.02	1.01	20
266	Supercontig_1.7	1	A3.U3G	A	U	1.06	1.05	20
266	Supercontig_1.7	1	A4.U3B	A	U	1.05	1.05	20
266	Supercontig_1.7	1	A5.U10D	A	U	1.06	1.07	20
266	Supercontig_1.7	1	A6.U5C	A	U	1.07	1.07	20
266	Supercontig_1.7	1	A7.U3E	A	U	1.09	1.11	20
266	Supercontig_1.7	1	A8.U2E	A	U	1.06	1.06	20
266	Supercontig_1.7	1	A9.L3D	A	L	1.09	1.10	20
266	Supercontig_1.7	1	ATCC42720	REF	Blood	1.21	1.21	20
266	Supercontig_1.7	1	B16.1310D	B	L	1.28	1.28	20
266	Supercontig_1.7	1	B17.1311G	B	L	1.33	1.35	20
266	Supercontig_1.7	1	B18.1312G	B	L	1.29	1.30	20
266	Supercontig_1.7	1	B19.1310A	B	L	1.25	1.23	20
266	Supercontig_1.7	1	B20.1311A	B	L	1.42	1.42	20
266	Supercontig_1.7	1	B21.1312A	B	L	1.24	1.24	20
266	Supercontig_1.7	1	B22.134E	B	U	1.20	1.21	20
266	Supercontig_1.7	1	B23.133H	B	U	1.25	1.25	20
266	Supercontig_1.7	1	B24.133F	B	U	1.17	1.19	20
266	Supercontig_1.7	1	B25.135C	B	U	1.26	1.26	20
266	Supercontig_1.7	1	B26.131A	B	U	1.22	1.20	20
266	Supercontig_1.7	1	B27.136A	B	U	1.20	1.19	20
266	Supercontig_1.7	1	B28.13UM	B	U	1.27	1.22	20
266	Supercontig_1.7	1	B29.13MM	B	M	1.27	1.21	20
266	Supercontig_1.7	1	C10.9M3	C	M	1.44	1.43	20
266	Supercontig_1.7	1	C11.9M41	C	M	1.48	1.51	20
266	Supercontig_1.7	1	C12.9U1	C	U	1.64	1.62	20
266	Supercontig_1.7	1	C13.9U2	C	U	1.22	1.23	20
266	Supercontig_1.7	1	C14.9U3	C	U	1.38	1.38	20
266	Supercontig_1.7	1	C15.9U4s	C	U	1.25	1.25	20
266	Supercontig_1.7	1	C30.13LM	C	L	1.26	1.27	20
266	Supercontig_1.7	1	C31.13MP	C	Stock	1.62	1.61	20
266	Supercontig_1.7	1	C4.9L1	C	L	1.39	1.40	20
266	Supercontig_1.7	1	C5.9L2	C	L	1.44	1.45	20
266	Supercontig_1.7	1	C6.9L3	C	L	1.48	1.45	20
266	Supercontig_1.7	1	C7.9L4	C	L	1.45	1.45	20
266	Supercontig_1.7	1	C8.9M1	C	M	1.53	1.51	20
266	Supercontig_1.7	1	C9.9M2	C	M	1.33	1.32	20
266	Supercontig_1.7	1	ctl1.AL1B	A	L	1.16	1.18	20
266	Supercontig_1.7	1	ctl2.AL1B	A	L	1.16	1.16	20
266	Supercontig_1.7	1	ctl3.C9L1	C	L	1.30	1.30	20
267	Supercontig_1.7	2	A10.L4C	A	L	0.95	0.96	20
267	Supercontig_1.7	2	A11.L11G	A	L	0.88	0.89	20
267	Supercontig_1.7	2	A12.L10B	A	L	0.86	0.88	20
267	Supercontig_1.7	2	A13.L3B	A	L	0.94	0.95	20
267	Supercontig_1.7	2	A14.L4E	A	L	0.94	0.94	20
267	Supercontig_1.7	2	A15.L4G	A	L	0.82	0.82	20
267	Supercontig_1.7	2	A16.L7C	A	L	0.84	0.86	20
267	Supercontig_1.7	2	A17.L1B	A	L	0.96	0.96	20
267	Supercontig_1.7	2	A18.S4H	A	S	0.93	0.93	20
267	Supercontig_1.7	2	A19.S3B	A	S	1.00	1.03	20
267	Supercontig_1.7	2	A2.U10A	A	U	0.93	0.95	20
267	Supercontig_1.7	2	A20.S1E	A	S	0.95	0.96	20
267	Supercontig_1.7	2	A21.S8A	A	S	0.94	0.96	20
267	Supercontig_1.7	2	A22.UpperP	A	U	0.97	0.98	20
267	Supercontig_1.7	2	A23.LowerP	A	L	0.97	1.00	20
267	Supercontig_1.7	2	A24.SputuP	A	S	0.89	0.92	20
267	Supercontig_1.7	2	A3.U3G	A	U	0.93	0.93	20
267	Supercontig_1.7	2	A4.U3B	A	U	0.96	0.98	20
267	Supercontig_1.7	2	A5.U10D	A	U	0.95	0.95	20
267	Supercontig_1.7	2	A6.U5C	A	U	0.94	0.95	20
267	Supercontig_1.7	2	A7.U3E	A	U	0.93	0.93	20
267	Supercontig_1.7	2	A8.U2E	A	U	0.92	0.94	20
267	Supercontig_1.7	2	A9.L3D	A	L	0.97	0.96	20
267	Supercontig_1.7	2	ATCC42720	REF	Blood	1.04	1.07	20
267	Supercontig_1.7	2	B16.1310D	B	L	1.13	1.15	20
267	Supercontig_1.7	2	B17.1311G	B	L	1.17	1.18	20
267	Supercontig_1.7	2	B18.1312G	B	L	1.14	1.16	20
267	Supercontig_1.7	2	B19.1310A	B	L	1.11	1.12	20
267	Supercontig_1.7	2	B20.1311A	B	L	1.19	1.20	20
267	Supercontig_1.7	2	B21.1312A	B	L	1.13	1.14	20
267	Supercontig_1.7	2	B22.134E	B	U	1.07	1.09	20
267	Supercontig_1.7	2	B23.133H	B	U	1.08	1.10	20
267	Supercontig_1.7	2	B24.133F	B	U	1.09	1.09	20
267	Supercontig_1.7	2	B25.135C	B	U	1.14	1.15	20
267	Supercontig_1.7	2	B26.131A	B	U	1.08	1.08	20
267	Supercontig_1.7	2	B27.136A	B	U	1.07	1.09	20
267	Supercontig_1.7	2	B28.13UM	B	U	1.12	1.08	20
267	Supercontig_1.7	2	B29.13MM	B	M	1.15	1.11	20
267	Supercontig_1.7	2	C10.9M3	C	M	1.20	1.24	20
267	Supercontig_1.7	2	C11.9M41	C	M	1.24	1.26	20
267	Supercontig_1.7	2	C12.9U1	C	U	1.38	1.41	20
267	Supercontig_1.7	2	C13.9U2	C	U	1.06	1.10	20
267	Supercontig_1.7	2	C14.9U3	C	U	1.20	1.22	20
267	Supercontig_1.7	2	C15.9U4s	C	U	1.13	1.14	20
267	Supercontig_1.7	2	C30.13LM	C	L	1.13	1.14	20
267	Supercontig_1.7	2	C31.13MP	C	Stock	1.42	1.45	20
267	Supercontig_1.7	2	C4.9L1	C	L	1.19	1.21	20
267	Supercontig_1.7	2	C5.9L2	C	L	1.22	1.24	20
267	Supercontig_1.7	2	C6.9L3	C	L	1.24	1.26	20
267	Supercontig_1.7	2	C7.9L4	C	L	1.22	1.24	20
267	Supercontig_1.7	2	C8.9M1	C	M	1.25	1.27	20
267	Supercontig_1.7	2	C9.9M2	C	M	1.12	1.14	20
267	Supercontig_1.7	2	ctl1.AL1B	A	L	1.08	1.09	20
267	Supercontig_1.7	2	ctl2.AL1B	A	L	1.07	1.10	20
267	Supercontig_1.7	2	ctl3.C9L1	C	L	1.11	1.14	20
268	Supercontig_1.7	3	A10.L4C	A	L	0.88	0.93	20
268	Supercontig_1.7	3	A11.L11G	A	L	0.81	0.88	20
268	Supercontig_1.7	3	A12.L10B	A	L	0.78	0.83	20
268	Supercontig_1.7	3	A13.L3B	A	L	0.88	0.94	20
268	Supercontig_1.7	3	A14.L4E	A	L	0.86	0.92	20
268	Supercontig_1.7	3	A15.L4G	A	L	0.77	0.82	20
268	Supercontig_1.7	3	A16.L7C	A	L	0.80	0.84	20
268	Supercontig_1.7	3	A17.L1B	A	L	0.87	0.90	20
268	Supercontig_1.7	3	A18.S4H	A	S	0.83	0.89	20
268	Supercontig_1.7	3	A19.S3B	A	S	0.92	0.98	20
268	Supercontig_1.7	3	A2.U10A	A	U	0.85	0.92	20
268	Supercontig_1.7	3	A20.S1E	A	S	0.87	0.94	20
268	Supercontig_1.7	3	A21.S8A	A	S	0.84	0.91	20
268	Supercontig_1.7	3	A22.UpperP	A	U	0.90	0.96	20
268	Supercontig_1.7	3	A23.LowerP	A	L	0.91	0.98	20
268	Supercontig_1.7	3	A24.SputuP	A	S	0.81	0.87	20
268	Supercontig_1.7	3	A3.U3G	A	U	0.86	0.90	20
268	Supercontig_1.7	3	A4.U3B	A	U	0.90	0.95	20
268	Supercontig_1.7	3	A5.U10D	A	U	0.89	0.93	20
268	Supercontig_1.7	3	A6.U5C	A	U	0.88	0.94	20
268	Supercontig_1.7	3	A7.U3E	A	U	0.82	0.88	20
268	Supercontig_1.7	3	A8.U2E	A	U	0.84	0.90	20
268	Supercontig_1.7	3	A9.L3D	A	L	0.88	0.95	20
268	Supercontig_1.7	3	ATCC42720	REF	Blood	0.94	0.97	20
268	Supercontig_1.7	3	B16.1310D	B	L	1.05	1.11	20
268	Supercontig_1.7	3	B17.1311G	B	L	1.06	1.12	20
268	Supercontig_1.7	3	B18.1312G	B	L	1.05	1.11	20
268	Supercontig_1.7	3	B19.1310A	B	L	1.00	1.06	20
268	Supercontig_1.7	3	B20.1311A	B	L	1.10	1.14	20
268	Supercontig_1.7	3	B21.1312A	B	L	1.04	1.09	20
268	Supercontig_1.7	3	B22.134E	B	U	1.01	1.08	20
268	Supercontig_1.7	3	B23.133H	B	U	0.98	1.03	20
268	Supercontig_1.7	3	B24.133F	B	U	1.00	1.08	20
268	Supercontig_1.7	3	B25.135C	B	U	1.02	1.08	20
268	Supercontig_1.7	3	B26.131A	B	U	0.96	1.02	20
268	Supercontig_1.7	3	B27.136A	B	U	0.98	1.05	20
268	Supercontig_1.7	3	B28.13UM	B	U	0.99	1.01	20
268	Supercontig_1.7	3	B29.13MM	B	M	1.02	1.02	20
268	Supercontig_1.7	3	C10.9M3	C	M	1.11	1.16	20
268	Supercontig_1.7	3	C11.9M41	C	M	1.12	1.17	20
268	Supercontig_1.7	3	C12.9U1	C	U	1.24	1.30	20
268	Supercontig_1.7	3	C13.9U2	C	U	0.97	1.04	20
268	Supercontig_1.7	3	C14.9U3	C	U	1.12	1.18	20
268	Supercontig_1.7	3	C15.9U4s	C	U	1.06	1.13	20
268	Supercontig_1.7	3	C30.13LM	C	L	1.04	1.09	20
268	Supercontig_1.7	3	C31.13MP	C	Stock	1.32	1.39	20
268	Supercontig_1.7	3	C4.9L1	C	L	1.08	1.12	20
268	Supercontig_1.7	3	C5.9L2	C	L	1.11	1.19	20
268	Supercontig_1.7	3	C6.9L3	C	L	1.14	1.19	20
268	Supercontig_1.7	3	C7.9L4	C	L	1.10	1.15	20
268	Supercontig_1.7	3	C8.9M1	C	M	1.14	1.19	20
268	Supercontig_1.7	3	C9.9M2	C	M	1.02	1.06	20
268	Supercontig_1.7	3	ctl1.AL1B	A	L	0.99	1.05	20
268	Supercontig_1.7	3	ctl2.AL1B	A	L	1.00	1.05	20
268	Supercontig_1.7	3	ctl3.C9L1	C	L	1.03	1.08	20
269	Supercontig_1.7	4	A10.L4C	A	L	0.89	0.91	20
269	Supercontig_1.7	4	A11.L11G	A	L	0.83	0.83	20
269	Supercontig_1.7	4	A12.L10B	A	L	0.78	0.80	20
269	Supercontig_1.7	4	A13.L3B	A	L	0.88	0.88	20
269	Supercontig_1.7	4	A14.L4E	A	L	0.86	0.85	20
269	Supercontig_1.7	4	A15.L4G	A	L	0.81	0.80	20
269	Supercontig_1.7	4	A16.L7C	A	L	0.83	0.84	20
269	Supercontig_1.7	4	A17.L1B	A	L	0.86	0.87	20
269	Supercontig_1.7	4	A18.S4H	A	S	0.85	0.84	20
269	Supercontig_1.7	4	A19.S3B	A	S	0.94	0.96	20
269	Supercontig_1.7	4	A2.U10A	A	U	0.87	0.86	20
269	Supercontig_1.7	4	A20.S1E	A	S	0.89	0.91	20
269	Supercontig_1.7	4	A21.S8A	A	S	0.87	0.86	20
269	Supercontig_1.7	4	A22.UpperP	A	U	0.92	0.93	20
269	Supercontig_1.7	4	A23.LowerP	A	L	0.91	0.90	20
269	Supercontig_1.7	4	A24.SputuP	A	S	0.84	0.84	20
269	Supercontig_1.7	4	A3.U3G	A	U	0.85	0.87	20
269	Supercontig_1.7	4	A4.U3B	A	U	0.93	0.95	20
269	Supercontig_1.7	4	A5.U10D	A	U	0.88	0.87	20
269	Supercontig_1.7	4	A6.U5C	A	U	0.94	0.96	20
269	Supercontig_1.7	4	A7.U3E	A	U	0.86	0.85	20
269	Supercontig_1.7	4	A8.U2E	A	U	0.84	0.84	20
269	Supercontig_1.7	4	A9.L3D	A	L	0.90	0.90	20
269	Supercontig_1.7	4	ATCC42720	REF	Blood	0.92	0.93	20
269	Supercontig_1.7	4	B16.1310D	B	L	1.07	1.07	20
269	Supercontig_1.7	4	B17.1311G	B	L	1.04	1.05	20
269	Supercontig_1.7	4	B18.1312G	B	L	1.06	1.06	20
269	Supercontig_1.7	4	B19.1310A	B	L	1.03	1.04	20
269	Supercontig_1.7	4	B20.1311A	B	L	1.05	1.06	20
269	Supercontig_1.7	4	B21.1312A	B	L	1.06	1.05	20
269	Supercontig_1.7	4	B22.134E	B	U	1.04	1.03	20
269	Supercontig_1.7	4	B23.133H	B	U	0.94	0.95	20
269	Supercontig_1.7	4	B24.133F	B	U	1.03	1.03	20
269	Supercontig_1.7	4	B25.135C	B	U	1.04	1.03	20
269	Supercontig_1.7	4	B26.131A	B	U	0.96	0.96	20
269	Supercontig_1.7	4	B27.136A	B	U	1.00	1.00	20
269	Supercontig_1.7	4	B28.13UM	B	U	0.99	0.96	20
269	Supercontig_1.7	4	B29.13MM	B	M	1.04	1.02	20
269	Supercontig_1.7	4	C10.9M3	C	M	1.08	1.10	20
269	Supercontig_1.7	4	C11.9M41	C	M	1.07	1.07	20
269	Supercontig_1.7	4	C12.9U1	C	U	1.18	1.18	20
269	Supercontig_1.7	4	C13.9U2	C	U	0.99	1.01	20
269	Supercontig_1.7	4	C14.9U3	C	U	1.13	1.12	20
269	Supercontig_1.7	4	C15.9U4s	C	U	1.08	1.08	20
269	Supercontig_1.7	4	C30.13LM	C	L	1.05	1.07	20
269	Supercontig_1.7	4	C31.13MP	C	Stock	1.29	1.30	20
269	Supercontig_1.7	4	C4.9L1	C	L	1.06	1.06	20
269	Supercontig_1.7	4	C5.9L2	C	L	1.08	1.07	20
269	Supercontig_1.7	4	C6.9L3	C	L	1.10	1.10	20
269	Supercontig_1.7	4	C7.9L4	C	L	1.07	1.07	20
269	Supercontig_1.7	4	C8.9M1	C	M	1.10	1.09	20
269	Supercontig_1.7	4	C9.9M2	C	M	1.01	1.01	20
269	Supercontig_1.7	4	ctl1.AL1B	A	L	1.00	1.00	20
269	Supercontig_1.7	4	ctl2.AL1B	A	L	0.99	0.99	20
269	Supercontig_1.7	4	ctl3.C9L1	C	L	1.00	1.00	20
270	Supercontig_1.7	5	A10.L4C	A	L	0.80	0.79	20
270	Supercontig_1.7	5	A11.L11G	A	L	0.73	0.75	20
270	Supercontig_1.7	5	A12.L10B	A	L	0.75	0.75	20
270	Supercontig_1.7	5	A13.L3B	A	L	0.79	0.82	20
270	Supercontig_1.7	5	A14.L4E	A	L	0.80	0.80	20
270	Supercontig_1.7	5	A15.L4G	A	L	0.74	0.75	20
