GENE	POSITION	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_01064	2155695	116.20	142.51	108.13	149.63	138.71	127.86	111.72	96.53	123.22	207.90	143.54	120.13	131.89	280.73	385.64	116.06	102.56	109.62	115.94	471.83	167.60	148.79	108.86	152.12	357.59	398.10	376.89	391.43	321.87	301.90	311.96	326.80	344.47	333.45	318.68	344.15	259.74	282.77	292.19	311.73	343.21	370.98	390.40	368.55	349.83	398.26	311.08	337.46	366.01	300.27	361.00	283.96	337.21	342.33	288.62
CLUG_01065	2156819	134.01	148.24	110.18	147.06	138.81	124.78	114.09	104.89	129.10	245.37	127.38	103.25	149.47	264.39	409.47	100.99	107.21	124.58	112.26	509.02	183.02	161.75	130.42	165.03	368.72	387.60	401.28	411.66	335.92	330.29	311.37	313.20	324.99	332.90	329.58	363.48	244.80	271.97	299.05	312.93	368.38	364.93	393.32	361.68	349.95	396.21	305.19	337.79	352.54	316.41	355.74	298.10	326.99	339.48	315.46
CLUG_01066	2158089	108.66	157.73	103.07	145.24	142.66	102.77	117.66	93.81	135.57	221.79	132.70	104.93	134.26	260.30	381.64	105.37	106.53	124.40	117.41	476.05	168.32	146.97	135.96	153.76	368.57	403.32	384.45	380.61	327.63	341.37	336.26	328.96	318.55	301.26	312.77	338.02	267.21	279.81	270.06	318.17	359.99	377.72	393.78	397.52	352.78	399.80	284.96	355.27	378.94	304.30	351.09	289.93	335.38	342.61	285.96
CLUG_01067	2158719	131.01	150.43	99.63	142.10	120.30	124.77	120.82	104.24	128.68	218.90	136.35	104.64	148.64	270.57	384.21	105.30	100.50	107.55	110.51	499.38	169.30	140.36	115.49	146.16	377.73	387.14	414.25	385.53	346.47	333.31	345.49	328.93	351.54	317.12	347.22	364.34	290.93	329.50	300.38	320.85	378.99	381.43	410.57	355.99	363.43	411.52	295.10	369.62	396.12	307.80	359.22	284.61	363.31	358.36	320.44
CLUG_01068	2159822	119.99	148.91	118.28	144.06	136.13	119.50	106.93	98.34	124.59	215.38	139.51	119.40	139.43	273.68	397.84	114.31	102.55	113.47	108.43	498.48	171.84	158.21	137.72	158.33	377.66	394.61	389.68	381.45	323.55	326.62	318.64	323.97	338.81	313.37	350.15	319.08	271.12	288.60	283.02	299.83	345.72	384.28	390.99	364.60	341.23	394.98	292.66	337.06	347.01	302.03	355.11	279.96	347.92	334.60	312.94
CLUG_01069	2161266	134.81	156.31	117.65	159.53	147.98	134.67	122.97	104.31	135.10	231.27	146.40	114.94	151.88	291.69	437.50	123.00	109.05	114.32	121.32	531.67	185.53	169.23	140.69	177.02	376.90	408.56	399.58	399.04	325.77	338.51	330.47	336.09	338.61	328.74	338.92	351.78	223.09	254.54	284.12	316.75	360.17	370.20	395.76	384.19	356.38	397.47	306.47	354.42	369.41	305.33	359.25	297.65	347.10	337.74	315.12
CLUG_01070	2164598	126.94	160.79	119.90	157.80	171.76	137.80	114.04	111.73	139.57	239.74	141.28	124.47	153.83	303.23	438.79	137.30	105.08	120.73	113.71	560.74	178.65	170.73	127.09	168.21	369.45	410.37	384.42	397.35	331.39	323.05	322.62	321.01	335.08	334.72	321.25	340.77	210.81	227.24	287.54	279.60	340.31	358.79	410.26	386.75	363.04	391.22	291.78	352.29	354.00	329.00	354.14	297.91	335.18	341.84	276.38
CLUG_01071	2165388	133.11	161.40	121.27	165.69	159.00	136.79	128.76	99.82	132.60	238.43	149.72	119.72	158.29	284.46	449.14	136.20	110.83	122.60	118.00	555.00	195.97	166.50	138.00	181.53	375.26	428.67	408.21	406.64	355.49	338.14	355.73	337.54	359.72	345.19	348.71	370.45	239.97	264.81	297.59	312.48	361.07	389.62	406.72	391.79	368.53	400.65	289.26	362.64	376.22	314.27	373.82	295.99	369.40	349.95	318.35
CLUG_01072	2168161	120.51	170.66	102.81	143.91	140.57	129.39	110.73	80.82	122.69	224.04	128.99	120.24	132.47	253.76	423.38	106.17	84.96	112.52	114.03	467.96	170.60	153.11	106.84	164.15	335.43	371.90	358.16	392.49	279.77	305.17	300.49	279.93	294.09	296.82	323.94	319.30	212.83	281.88	255.55	268.66	318.83	342.30	363.49	326.77	315.49	346.95	265.91	338.81	357.49	316.14	301.48	261.68	323.54	310.62	294.28
CLUG_01073	2170463	121.68	150.32	114.00	156.07	156.57	142.77	118.95	101.57	125.39	235.38	130.07	122.55	149.54	278.44	421.90	120.66	112.16	111.82	111.28	506.28	169.59	151.21	126.82	163.48	397.41	436.21	405.87	402.97	343.45	340.79	341.51	347.65	338.20	323.97	357.27	354.75	252.48	281.98	292.00	299.83	356.98	363.11	426.47	376.43	361.58	397.71	313.76	353.44	370.06	313.03	363.52	285.54	360.17	351.30	289.32
CLUG_01074	2172570	110.73	138.00	98.56	139.20	131.84	120.12	106.41	87.12	110.68	200.80	120.12	96.28	128.54	249.79	372.16	103.00	101.48	104.67	97.49	443.23	159.52	143.91	107.95	153.64	343.14	375.43	363.08	354.24	278.33	311.67	305.67	310.96	316.66	290.91	307.54	314.73	231.51	259.15	258.90	284.56	326.00	352.52	361.03	342.78	319.40	359.93	281.22	311.46	341.53	281.67	320.14	257.76	311.13	310.02	284.18
CLUG_01075	2174271	128.96	152.81	110.57	157.06	151.46	129.50	115.61	100.75	131.37	226.62	133.71	114.46	153.73	273.89	415.60	116.43	105.24	113.50	121.03	511.72	174.89	153.11	132.70	165.97	380.47	399.90	391.44	395.81	332.50	336.07	331.93	341.20	338.45	323.49	344.44	344.05	254.20	273.06	277.75	307.96	369.22	365.90	402.09	379.42	365.33	387.76	303.17	354.13	371.30	310.61	359.59	285.46	343.58	348.57	312.64
CLUG_01076	2177434	131.78	153.26	119.85	149.54	142.59	122.33	114.39	98.53	133.36	240.49	136.01	116.41	151.84	292.23	410.13	121.58	103.50	121.79	117.34	526.50	177.01	153.80	133.40	170.80	399.43	419.90	414.81	413.39	347.64	334.00	339.43	356.55	347.01	335.19	327.01	367.00	219.91	263.32	289.19	298.99	366.06	397.76	408.71	379.30	362.10	405.20	304.33	352.10	371.98	316.41	369.77	304.34	351.40	348.43	306.54
CLUG_01077	2179277	126.56	180.85	108.46	176.62	171.21	131.62	119.42	103.62	135.51	253.22	149.28	110.39	148.97	301.60	442.01	146.28	113.12	116.25	137.82	531.38	190.04	171.25	142.47	184.16	421.99	432.64	404.76	425.88	353.24	350.08	351.15	381.73	375.40	345.77	331.50	358.67	274.88	310.09	309.14	329.98	362.04	398.85	418.98	378.48	372.60	435.74	321.23	373.16	382.08	339.37	390.25	325.11	372.76	345.66	309.53
CLUG_01078	2180280	121.82	144.96	125.38	158.55	147.10	131.95	122.66	106.54	135.06	231.37	123.25	130.00	146.96	307.02	446.84	127.79	104.31	120.15	112.03	519.75	187.73	175.88	128.13	158.91	393.14	421.54	411.41	404.44	358.17	334.18	341.25	349.56	355.17	335.41	333.89	344.74	219.80	268.43	299.65	304.09	364.43	383.78	411.67	385.44	359.98	402.99	300.97	363.68	363.65	317.29	362.81	304.10	346.21	334.85	289.46
CLUG_01079	2181858	130.04	161.27	111.18	153.18	156.16	126.28	117.39	109.31	132.45	228.25	130.76	125.19	143.75	286.68	432.68	117.87	117.97	114.61	109.68	501.17	176.73	158.80	142.11	176.59	391.34	413.43	405.93	417.65	326.78	327.62	339.51	347.32	348.02	330.02	340.72	349.45	223.75	254.53	271.75	311.74	364.15	371.11	411.19	368.04	364.04	379.18	292.61	362.21	372.04	311.33	350.28	294.58	343.31	336.86	311.75
CLUG_01080	2183799	143.90	157.26	112.15	162.24	141.46	120.53	130.04	102.94	138.30	224.99	155.04	121.26	151.28	281.30	429.65	120.55	111.09	116.75	122.98	523.73	188.75	170.88	139.60	178.95	400.60	421.85	409.22	406.46	355.15	351.19	342.47	345.45	363.91	330.27	339.12	356.28	266.08	299.57	292.91	319.28	386.92	388.77	426.85	403.47	397.38	417.65	306.07	369.52	372.70	325.39	374.61	308.24	352.29	366.17	327.90
CLUG_01081	2185103	131.31	160.87	120.42	162.60	146.21	125.63	119.15	107.75	135.73	230.70	139.22	116.93	154.36	286.20	436.49	129.42	102.83	122.60	114.05	507.55	173.67	161.99	134.13	168.29	391.96	410.71	415.41	432.86	364.04	344.26	351.77	349.45	369.99	334.92	338.10	349.88	248.77	276.16	299.75	316.94	390.53	391.70	406.83	376.76	374.58	419.68	314.82	371.14	372.57	327.72	363.36	300.17	355.22	345.76	302.19
CLUG_01082	2187080	125.92	180.11	130.83	155.67	162.95	137.33	133.20	112.48	149.18	251.94	136.49	133.91	166.00	286.93	465.15	144.92	110.78	123.16	124.77	529.24	186.24	180.85	133.46	175.88	402.58	430.91	399.57	404.07	321.06	363.50	346.76	365.49	342.84	335.64	357.36	362.88	223.90	247.58	297.17	313.88	362.52	383.60	414.07	391.67	365.85	408.51	296.91	329.19	368.56	312.73	379.55	310.63	340.17	325.61	325.48
CLUG_01083	2187622	139.95	173.16	124.35	169.12	150.96	135.58	124.67	106.03	139.52	243.32	145.08	125.20	147.74	305.42	432.49	125.40	103.85	115.22	122.57	537.40	192.46	169.76	145.81	177.12	394.05	424.69	430.33	434.34	347.69	344.33	353.89	371.15	369.32	341.90	338.71	369.35	230.01	269.37	294.13	319.87	380.29	382.70	419.86	383.28	371.41	406.55	306.63	354.69	372.69	311.94	368.37	286.58	350.73	357.99	309.31
CLUG_01084	2190430	140.20	161.27	116.41	164.36	146.92	134.16	120.49	114.79	154.31	245.85	150.03	122.55	166.36	295.23	450.20	139.34	113.05	120.93	121.02	537.34	188.40	170.09	147.29	172.41	397.35	413.33	437.22	436.34	348.06	361.24	366.43	376.08	375.28	327.85	362.16	350.70	259.40	292.27	302.77	307.15	386.65	390.21	415.47	378.66	369.93	427.07	316.86	362.72	369.81	331.01	370.57	309.10	358.79	359.10	325.75
CLUG_01085	2192386	131.45	162.94	114.77	163.97	150.94	127.14	129.46	110.65	135.60	241.13	142.49	121.32	159.02	290.03	437.85	117.70	120.56	112.19	120.70	523.83	186.63	161.72	141.71	184.59	402.66	406.53	421.72	441.24	352.64	342.75	341.58	365.23	359.58	344.10	346.14	355.08	267.17	310.33	297.51	308.26	387.24	382.17	427.18	411.21	386.58	421.57	319.53	373.52	381.81	320.70	377.59	292.29	365.31	356.89	310.26
CLUG_01086	2194387	130.52	154.03	110.53	148.27	149.88	124.72	118.86	107.99	140.30	230.98	133.15	115.36	152.51	277.92	413.91	128.98	110.64	118.63	107.37	495.93	180.91	160.51	133.83	178.88	395.12	408.65	416.09	415.69	355.48	344.10	343.12	355.63	354.70	332.77	340.44	349.69	244.53	281.54	292.41	303.89	380.55	377.74	419.27	371.56	364.59	407.82	306.79	344.53	359.43	325.98	374.26	286.84	342.56	340.73	305.90
CLUG_01087	2196386	130.33	162.60	123.74	158.26	143.34	129.24	123.61	109.06	141.90	247.07	144.86	123.19	147.02	288.84	434.36	121.03	109.62	121.95	120.71	500.84	184.76	157.73	143.90	179.38	396.92	433.27	412.54	421.78	353.01	338.69	334.41	368.25	367.96	334.17	333.80	358.41	232.70	287.38	281.72	314.79	396.00	378.04	416.96	383.61	369.91	424.85	302.45	364.30	377.11	317.72	364.02	289.20	359.33	350.98	321.53
CLUG_01088	2198139	156.15	181.21	137.86	173.18	161.09	130.13	123.43	108.85	152.90	263.18	143.47	134.57	166.74	294.78	516.02	145.68	109.41	121.31	125.30	535.36	198.56	164.84	137.88	203.59	438.75	468.23	460.95	454.35	387.95	397.10	361.57	372.40	397.05	396.86	331.16	397.96	253.64	301.96	303.19	359.44	407.76	416.81	424.62	406.07	399.50	446.52	358.03	397.18	401.62	356.50	399.81	343.65	397.65	351.44	341.57
CLUG_01089	2199043	148.38	166.47	115.21	169.07	160.18	133.02	119.92	104.02	138.28	249.30	137.02	122.64	159.99	291.61	438.82	128.94	104.58	118.78	120.32	516.68	195.85	169.52	151.74	171.00	411.72	421.59	429.08	417.47	349.32	347.89	348.37	344.85	376.68	343.10	333.57	353.82	280.36	290.70	300.35	316.07	364.20	387.93	420.06	395.40	375.43	427.07	308.07	361.49	393.90	330.69	375.15	299.16	344.03	340.14	325.42
CLUG_01090	2200769	116.69	152.99	113.07	148.94	139.61	121.11	107.58	95.10	120.13	203.75	124.88	112.48	130.81	253.80	381.13	113.47	92.18	101.63	102.20	441.92	151.76	146.02	127.09	142.27	379.26	401.73	387.70	400.41	353.92	311.19	334.68	338.58	349.19	317.19	326.70	336.55	224.17	267.41	279.71	290.93	356.62	374.36	392.06	373.74	358.70	407.05	300.35	342.74	345.68	301.32	339.59	269.64	318.59	340.90	296.14
CLUG_01091	2202443	134.71	153.13	120.55	163.85	151.18	127.82	121.31	102.77	134.13	235.89	146.79	126.36	150.35	288.74	419.48	124.06	123.21	115.75	123.98	520.05	174.56	162.41	139.20	176.22	405.16	434.10	435.86	444.78	369.18	367.42	354.41	363.49	384.36	350.63	339.08	382.82	277.54	319.24	307.11	331.78	385.30	390.02	437.25	390.63	382.55	418.57	329.66	388.64	389.16	324.14	399.50	304.97	353.20	349.13	312.60
CLUG_01092	2204407	127.89	151.08	111.86	150.84	145.90	123.42	123.21	102.05	128.56	229.62	134.10	126.22	151.24	275.84	407.45	121.17	108.57	113.15	117.03	499.82	175.73	159.01	136.83	169.70	373.48	421.40	410.35	418.59	340.61	342.25	336.01	350.95	353.85	333.93	331.05	342.16	233.14	269.96	282.94	309.50	366.29	384.27	412.19	380.56	359.36	419.07	297.34	353.57	373.25	312.52	358.16	283.67	353.25	340.80	300.73
CLUG_01093	2207381	116.88	155.19	101.81	146.29	137.02	112.70	113.95	100.53	128.92	216.86	136.69	108.24	143.49	266.38	390.29	107.05	93.14	104.73	113.01	474.70	158.61	159.98	128.19	149.32	355.75	396.14	408.36	397.96	337.46	318.29	313.58	347.17	326.47	310.76	319.79	326.46	234.89	275.05	283.56	286.94	357.04	368.38	399.85	347.75	331.74	388.06	284.56	321.87	354.24	315.27	339.53	264.14	318.81	322.05	298.62
CLUG_01094	2208679	122.84	154.39	116.52	156.42	156.10	116.59	115.89	88.58	134.96	226.65	132.03	110.85	149.57	277.81	390.82	115.69	100.33	107.21	120.03	495.58	189.26	148.96	136.07	166.34	374.28	432.61	414.60	436.51	358.68	338.31	340.83	333.23	340.78	312.14	349.91	344.95	292.91	305.54	275.10	311.35	402.39	390.16	414.64	368.03	358.80	422.66	300.18	349.57	356.40	317.07	363.80	296.95	348.46	331.40	301.44
CLUG_01095	2210140	132.13	151.11	146.68	176.19	164.91	135.41	121.33	123.35	148.68	228.41	157.28	125.35	164.37	298.88	463.76	122.04	120.42	134.53	126.44	545.55	195.81	182.91	147.81	185.04	406.02	438.42	456.15	442.34	360.91	358.31	367.52	388.52	371.52	380.88	361.94	370.24	273.94	312.26	321.63	319.99	369.14	418.92	428.02	404.94	398.33	454.20	309.54	393.09	390.20	337.61	396.23	311.23	358.83	349.71	339.93
CLUG_01096	2211012	141.27	160.11	128.86	180.62	158.29	120.82	118.07	113.88	145.45	230.88	143.27	131.24	164.70	311.73	421.31	122.48	119.58	120.71	134.49	525.64	183.49	173.77	144.09	185.67	398.87	454.48	452.13	430.42	346.17	340.64	376.49	360.73	358.62	341.43	343.24	372.72	216.85	273.97	290.59	309.36	376.18	391.48	414.34	390.66	379.01	420.06	326.27	350.94	406.06	331.49	366.49	288.89	356.11	339.95	310.42
CLUG_01097	2213289	128.19	150.08	113.66	154.68	148.58	117.98	121.18	106.75	134.94	213.17	147.76	124.49	158.31	276.28	416.86	123.21	101.42	113.86	115.07	512.71	177.60	158.45	122.29	162.87	383.75	404.44	426.29	426.40	367.45	316.19	350.60	353.46	352.14	340.74	359.65	328.26	278.42	325.93	284.97	296.35	364.76	361.27	412.80	377.67	368.59	411.54	284.89	367.33	353.42	308.67	360.59	299.77	335.25	327.23	306.47
CLUG_01098	2214914	122.46	153.49	125.02	156.64	154.58	119.00	111.66	100.11	128.05	225.14	142.24	117.81	157.52	276.32	403.57	117.00	110.42	110.77	115.41	480.22	176.36	154.65	133.66	164.87	386.69	423.92	418.51	418.87	356.49	325.94	328.62	353.69	353.19	334.75	343.78	343.69	239.03	286.56	268.23	319.27	377.16	366.78	420.09	373.54	359.31	438.48	299.49	355.10	387.52	316.29	360.44	290.10	347.80	337.85	323.91
CLUG_01099	2217437	128.12	144.32	111.32	168.60	156.53	128.60	110.27	106.64	140.96	233.16	135.94	118.69	167.69	286.93	419.33	115.87	121.61	112.69	115.81	506.32	174.68	168.62	140.32	175.23	401.27	438.76	434.12	437.41	367.98	360.62	342.38	374.29	352.17	360.68	366.63	358.87	274.14	332.18	295.80	318.94	378.94	379.37	433.67	382.06	388.47	440.19	318.07	347.31	383.88	336.78	360.25	290.03	360.21	364.19	314.96
CLUG_01100	2219748	129.73	167.07	128.57	157.86	142.61	120.79	105.26	107.45	123.56	255.12	131.83	128.75	156.29	282.94	406.73	129.15	103.75	119.23	117.73	507.71	174.27	170.40	145.43	174.18	416.58	440.52	468.49	468.91	407.82	381.90	378.57	377.60	393.18	353.03	361.49	372.11	369.86	416.02	297.89	351.46	410.78	427.64	461.89	423.47	408.97	450.98	328.98	391.20	409.26	352.12	393.67	312.25	385.72	359.70	325.06
CLUG_01101	2220638	126.79	143.50	110.70	155.59	140.37	117.89	112.21	97.00	129.38	214.28	127.71	114.83	154.78	278.55	391.52	110.15	95.25	114.23	116.73	476.05	172.92	157.41	136.48	174.69	344.23	408.21	395.70	423.31	351.12	330.05	317.10	343.83	339.11	321.52	336.56	335.77	235.88	269.74	294.11	308.54	376.30	389.00	400.00	357.00	376.93	399.37	300.55	356.96	367.95	300.96	368.91	272.34	328.37	336.97	292.41
CLUG_01102	2222574	127.03	159.87	119.83	166.74	140.46	128.39	125.67	107.64	144.96	248.94	144.08	123.51	160.47	295.89	447.61	113.93	116.18	120.42	128.17	539.26	177.53	172.53	145.86	184.73	412.58	457.93	439.67	440.17	381.75	352.39	357.26	369.54	368.39	364.40	327.51	371.62	271.19	305.47	321.64	345.03	400.31	398.34	450.55	400.73	401.59	443.45	341.30	366.85	395.54	339.25	389.96	305.66	377.22	355.35	327.48
CLUG_01103	2225857	115.89	138.03	95.51	138.82	136.23	115.75	114.47	98.88	127.34	221.21	122.28	119.45	148.51	243.02	397.83	106.60	99.88	106.07	102.30	461.43	178.37	158.23	129.96	159.10	373.59	406.05	409.49	423.10	335.01	325.17	311.15	347.29	337.44	345.83	323.25	317.21	245.56	281.93	302.71	294.67	379.65	371.05	425.59	372.22	354.09	419.70	313.89	357.10	375.28	314.89	346.94	287.98	340.38	339.02	317.17
CLUG_01104	2228027	125.02	169.52	101.96	147.46	143.06	116.10	118.19	103.82	134.30	220.90	142.48	133.44	179.01	284.07	426.30	109.96	117.19	113.21	139.34	505.05	171.49	173.14	141.89	183.88	388.90	421.55	428.90	402.25	369.10	360.45	339.28	374.62	370.45	367.76	327.07	336.39	267.64	287.92	292.05	333.86	389.68	404.09	431.14	368.10	383.46	412.57	311.08	353.77	368.51	327.71	361.86	278.77	358.53	353.16	315.64
CLUG_01105	2228888	138.82	170.85	120.36	169.14	164.75	129.29	123.09	109.92	137.75	243.60	154.98	113.82	169.97	297.67	439.68	132.02	110.73	124.85	127.40	544.42	194.80	167.64	146.64	188.50	403.77	448.40	426.43	462.49	375.90	358.43	357.12	380.26	372.16	358.33	361.51	370.52	273.71	312.59	309.88	332.78	398.51	388.44	447.71	394.29	381.05	429.82	339.53	365.39	399.64	326.09	384.38	295.95	363.79	361.36	340.51
CLUG_01106	2232409	120.47	154.92	106.06	154.86	145.24	120.75	108.50	100.46	133.95	230.38	123.41	113.78	149.72	266.09	388.71	117.56	108.60	112.58	119.77	501.13	174.62	163.12	134.02	166.31	368.69	416.83	401.00	421.36	366.74	336.74	332.61	359.54	350.04	343.40	348.46	349.55	301.85	342.86	289.15	313.24	370.24	367.45	412.24	376.27	362.83	436.76	307.20	358.50	377.41	318.27	354.27	280.50	341.43	337.62	298.94
CLUG_01107	2234432	134.44	151.59	112.87	155.57	137.47	125.27	109.08	99.00	129.94	221.70	135.19	112.06	137.20	283.63	403.67	111.43	111.47	109.45	107.99	503.58	170.30	157.14	131.64	168.10	350.91	406.97	381.42	400.52	341.91	321.88	300.83	352.84	338.00	331.62	322.94	332.17	241.40	286.70	271.09	288.01	365.28	346.37	387.43	356.56	331.66	407.00	284.75	332.09	342.49	299.23	339.35	262.19	317.38	319.75	292.77
CLUG_01108	2236128	140.38	163.91	115.58	169.67	158.28	141.76	114.65	117.07	146.53	245.62	152.28	131.02	172.53	297.67	448.46	133.88	114.99	122.73	126.74	533.17	195.48	185.15	153.92	174.74	413.33	482.46	449.85	465.03	399.62	368.31	358.42	399.02	402.74	381.01	365.79	368.95	302.27	351.49	318.05	346.67	428.20	419.86	463.08	424.27	400.89	479.79	355.22	387.58	417.50	349.41	392.76	310.97	376.42	362.31	347.79
CLUG_01109	2239294	139.01	176.97	118.25	164.50	153.12	130.16	124.28	106.27	142.19	239.58	149.27	132.35	160.74	299.98	443.65	132.98	116.41	124.13	124.19	531.54	184.31	175.96	146.43	185.92	392.28	455.76	438.63	457.23	384.76	358.39	353.87	379.89	386.21	366.87	363.19	378.34	238.67	279.76	295.42	332.75	399.84	403.65	431.55	401.48	396.69	452.02	326.40	374.24	402.33	333.65	385.15	295.41	364.26	366.92	317.04
CLUG_01110	2242767	123.80	149.25	103.51	147.32	150.32	114.08	110.75	96.90	124.34	224.19	139.61	110.80	148.56	245.70	399.90	110.47	106.81	108.72	111.07	498.91	178.84	154.41	132.92	166.25	399.49	436.10	425.03	418.74	365.91	340.99	327.39	373.20	367.94	345.43	353.62	360.33	325.00	365.63	295.84	318.96	381.97	402.49	432.89	378.91	396.27	436.03	320.56	368.07	397.42	328.34	367.45	289.72	359.16	346.57	321.33
CLUG_01111	2244607	139.62	144.18	117.57	149.30	142.32	120.49	106.36	107.61	122.08	212.67	136.84	119.58	157.07	258.03	403.87	127.91	125.88	105.40	111.99	512.44	180.75	174.82	141.98	181.78	395.14	434.08	414.82	455.13	379.99	354.26	334.38	370.14	353.34	353.12	336.62	357.22	300.26	342.46	289.31	306.79	399.26	378.90	430.68	387.23	372.85	451.00	295.55	361.50	395.90	324.51	350.79	307.21	337.73	350.58	321.96
CLUG_01112	2245125	128.54	156.71	125.29	169.45	156.08	133.50	120.65	110.35	136.57	239.13	139.39	137.37	156.43	292.37	439.16	132.71	111.75	120.37	126.04	513.81	187.08	182.01	158.23	179.26	389.30	438.61	421.36	457.15	373.35	361.94	332.19	378.40	369.87	361.89	352.32	369.00	233.14	285.31	308.66	343.49	394.40	399.03	434.27	393.69	383.55	452.60	326.30	370.88	391.10	333.40	374.02	303.21	358.30	364.82	318.50
CLUG_01113	2248029	132.29	159.08	120.14	177.31	155.72	132.45	113.21	114.50	142.63	241.31	151.85	134.39	167.00	320.49	445.27	130.46	107.44	121.84	121.50	543.63	209.01	168.18	138.30	174.51	399.31	441.51	450.68	448.44	372.20	346.64	354.52	385.52	380.75	368.19	368.92	354.99	251.91	286.18	298.26	328.41	372.32	406.73	427.95	366.10	376.73	470.78	312.22	363.84	409.77	340.08	359.71	303.45	375.09	347.55	319.00
CLUG_01114	2249198	150.94	174.94	139.69	177.84	157.78	136.69	128.52	104.80	142.93	251.92	152.09	141.54	168.45	305.94	449.98	133.39	120.00	131.13	133.80	540.81	206.26	195.59	147.43	194.52	410.50	466.81	447.78	454.54	423.69	367.94	371.17	401.50	390.13	377.17	372.89	396.26	245.95	281.74	306.38	343.80	420.27	420.83	453.05	406.70	394.41	478.77	326.81	392.52	410.59	358.12	415.14	312.69	381.28	370.42	339.11
CLUG_01115	2250893	112.22	144.34	111.11	158.30	146.82	119.43	101.16	101.30	119.60	196.53	130.65	114.41	134.83	249.11	377.91	104.86	107.85	102.83	111.22	438.03	167.48	157.81	132.15	161.46	384.41	406.86	409.58	397.22	376.79	332.47	328.88	379.09	360.19	341.96	338.64	343.66	254.93	289.10	286.61	341.29	398.63	380.63	416.34	371.82	362.60	436.54	333.85	347.82	376.11	328.22	370.49	275.54	332.53	320.58	290.47
CLUG_01116	2252870	129.37	139.38	111.38	141.77	141.26	111.89	99.64	97.87	121.56	218.65	128.34	115.67	145.02	263.01	391.11	114.07	103.50	100.10	117.69	463.53	165.42	157.71	133.56	151.40	378.35	410.94	413.06	415.25	358.60	337.27	325.45	359.70	350.81	334.05	322.17	344.88	272.60	319.60	279.79	323.33	385.27	379.46	404.60	365.89	368.56	427.92	316.34	354.09	364.83	319.32	348.41	290.32	339.57	333.71	307.20
CLUG_01117	2254330	125.54	152.99	123.56	154.50	146.79	129.71	112.54	101.17	137.09	241.79	133.04	121.71	151.14	286.65	415.43	117.57	111.52	116.99	120.87	505.56	186.43	160.01	139.17	184.16	370.96	449.96	425.61	450.38	379.50	368.46	348.27	356.14	368.85	367.79	339.83	361.26	236.37	274.20	303.58	338.90	419.19	384.32	402.52	384.07	411.36	454.62	317.85	367.43	383.26	323.95	378.26	293.39	334.05	336.04	319.22
