# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_05343	CLUG_05343	CLUT_05343T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05344	CLUG_05344	CLUT_05344T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05345	CLUG_05345	CLUT_05345T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05346	CLUG_05346	CLUT_05346T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05347	CLUG_05347	CLUT_05347T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05348	CLUG_05348	CLUT_05348T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05349	CLUG_05349	CLUT_05349T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05350	CLUG_05350	CLUT_05350T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05351	CLUG_05351	CLUT_05351T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05352	CLUG_05352	CLUT_05352T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05353	CLUG_05353	CLUT_05353T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05363	CLUG_05363	CLUT_05363T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05364	CLUG_05364	CLUT_05364T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05365	CLUG_05365	CLUT_05365T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05366	CLUG_05366	CLUT_05366T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05367	CLUG_05367	CLUT_05367T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05368	CLUG_05368	CLUT_05368T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05369	CLUG_05369	CLUT_05369T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05370	CLUG_05370	CLUT_05370T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05371	CLUG_05371	CLUT_05371T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05372	CLUG_05372	CLUT_05372T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05373	CLUG_05373	CLUT_05373T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05377	CLUG_05377	CLUT_05377T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05378	CLUG_05378	CLUT_05378T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05379	CLUG_05379	CLUT_05379T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05380	CLUG_05380	CLUT_05380T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05392	CLUG_05392	CLUT_05392T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05393	CLUG_05393	CLUT_05393T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05394	CLUG_05394	CLUT_05394T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05395	CLUG_05395	CLUT_05395T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05396	CLUG_05396	CLUT_05396T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05398	CLUG_05398	CLUT_05398T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05399	CLUG_05399	CLUT_05399T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05400	CLUG_05400	CLUT_05400T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05401	CLUG_05401	CLUT_05401T0	protein_coding	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	5
CLUG_05402	CLUG_05402	CLUT_05402T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05403	CLUG_05403	CLUT_05403T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05404	CLUG_05404	CLUT_05404T0	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05405	CLUG_05405	CLUT_05405T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_05406	CLUG_05406	CLUT_05406T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05407	CLUG_05407	CLUT_05407T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05408	CLUG_05408	CLUT_05408T0	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_05409	CLUG_05409	CLUT_05409T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05410	CLUG_05410	CLUT_05410T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05411	CLUG_05411	CLUT_05411T0	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CLUG_05412	CLUG_05412	CLUT_05412T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05413	CLUG_05413	CLUT_05413T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05414	CLUG_05414	CLUT_05414T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05415	CLUG_05415	CLUT_05415T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05416	CLUG_05416	CLUT_05416T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05417	CLUG_05417	CLUT_05417T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05418	CLUG_05418	CLUT_05418T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05419	CLUG_05419	CLUT_05419T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05420	CLUG_05420	CLUT_05420T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05421	CLUG_05421	CLUT_05421T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05429	CLUG_05429	CLUT_05429T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05430	CLUG_05430	CLUT_05430T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05431	CLUG_05431	CLUT_05431T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05432	CLUG_05432	CLUT_05432T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05433	CLUG_05433	CLUT_05433T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05434	CLUG_05434	CLUT_05434T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05435	CLUG_05435	CLUT_05435T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05436	CLUG_05436	CLUT_05436T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05437	CLUG_05437	CLUT_05437T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_05438	CLUG_05438	CLUT_05438T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_05439	CLUG_05439	CLUT_05439T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05441	CLUG_05441	CLUT_05441T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05442	CLUG_05442	CLUT_05442T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05443	CLUG_05443	CLUT_05443T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05444	CLUG_05444	CLUT_05444T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05450	CLUG_05450	CLUT_05450T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05451	CLUG_05451	CLUT_05451T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05452	CLUG_05452	CLUT_05452T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05453	CLUG_05453	CLUT_05453T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05454	CLUG_05454	CLUT_05454T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05457	CLUG_05457	CLUT_05457T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05458	CLUG_05458	CLUT_05458T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05459	CLUG_05459	CLUT_05459T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05460	CLUG_05460	CLUT_05460T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05461	CLUG_05461	CLUT_05461T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05462	CLUG_05462	CLUT_05462T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05463	CLUG_05463	CLUT_05463T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_05464	CLUG_05464	CLUT_05464T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05465	CLUG_05465	CLUT_05465T0	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_05466	CLUG_05466	CLUT_05466T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05467	CLUG_05467	CLUT_05467T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05468	CLUG_05468	CLUT_05468T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05469	CLUG_05469	CLUT_05469T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05470	CLUG_05470	CLUT_05470T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05471	CLUG_05471	CLUT_05471T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05472	CLUG_05472	CLUT_05472T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05473	CLUG_05473	CLUT_05473T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05474	CLUG_05474	CLUT_05474T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05475	CLUG_05475	CLUT_05475T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05476	CLUG_05476	CLUT_05476T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05477	CLUG_05477	CLUT_05477T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05478	CLUG_05478	CLUT_05478T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05479	CLUG_05479	CLUT_05479T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05480	CLUG_05480	CLUT_05480T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05483	CLUG_05483	CLUT_05483T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05484	CLUG_05484	CLUT_05484T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05485	CLUG_05485	CLUT_05485T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05486	CLUG_05486	CLUT_05486T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05490	CLUG_05490	CLUT_05490T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05491	CLUG_05491	CLUT_05491T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05492	CLUG_05492	CLUT_05492T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05493	CLUG_05493	CLUT_05493T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05494	CLUG_05494	CLUT_05494T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05495	CLUG_05495	CLUT_05495T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05496	CLUG_05496	CLUT_05496T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05525	CLUG_05525	CLUT_05525T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05526	CLUG_05526	CLUT_05526T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05527	CLUG_05527	CLUT_05527T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05528	CLUG_05528	CLUT_05528T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05529	CLUG_05529	CLUT_05529T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05530	CLUG_05530	CLUT_05530T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05531	CLUG_05531	CLUT_05531T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05538	CLUG_05538	CLUT_05538T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05539	CLUG_05539	CLUT_05539T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05540	CLUG_05540	CLUT_05540T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05541	CLUG_05541	CLUT_05541T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05542	CLUG_05542	CLUT_05542T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05545	CLUG_05545	CLUT_05545T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05546	CLUG_05546	CLUT_05546T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05547	CLUG_05547	CLUT_05547T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05548	CLUG_05548	CLUT_05548T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05549	CLUG_05549	CLUT_05549T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05557	CLUG_05557	CLUT_05557T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05558	CLUG_05558	CLUT_05558T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05559	CLUG_05559	CLUT_05559T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05560	CLUG_05560	CLUT_05560T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05561	CLUG_05561	CLUT_05561T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05562	CLUG_05562	CLUT_05562T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05563	CLUG_05563	CLUT_05563T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05564	CLUG_05564	CLUT_05564T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05565	CLUG_05565	CLUT_05565T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05566	CLUG_05566	CLUT_05566T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05567	CLUG_05567	CLUT_05567T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05580	CLUG_05580	CLUT_05580T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05581	CLUG_05581	CLUT_05581T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05582	CLUG_05582	CLUT_05582T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05583	CLUG_05583	CLUT_05583T0	protein_coding	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2
CLUG_05584	CLUG_05584	CLUT_05584T0	protein_coding	1	0	1	5	0	0	0	2	1	0	1	0	0	0	0	0	0	3
CLUG_05585	CLUG_05585	CLUT_05585T0	protein_coding	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	4
CLUG_05586	CLUG_05586	CLUT_05586T0	protein_coding	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_05587	CLUG_05587	CLUT_05587T0	protein_coding	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_05588	CLUG_05588	CLUT_05588T0	protein_coding	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	3
CLUG_05589	CLUG_05589	CLUT_05589T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_05590	CLUG_05590	CLUT_05590T0	protein_coding	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	3
CLUG_05591	CLUG_05591	CLUT_05591T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05592	CLUG_05592	CLUT_05592T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05599	CLUG_05599	CLUT_05599T0	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_05600	CLUG_05600	CLUT_05600T0	protein_coding	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
CLUG_05607	CLUG_05607	CLUT_05607T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05608	CLUG_05608	CLUT_05608T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05609	CLUG_05609	CLUT_05609T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05610	CLUG_05610	CLUT_05610T0	protein_coding	2	1	1	3	0	0	0	1	2	0	1	0	0	0	0	0	1	2
CLUG_05611	CLUG_05611	CLUT_05611T0	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
CLUG_05612	CLUG_05612	CLUT_05612T0	protein_coding	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_05613	CLUG_05613	CLUT_05613T0	protein_coding	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	0	2
CLUG_05614	CLUG_05614	CLUT_05614T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05615	CLUG_05615	CLUT_05615T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05616	CLUG_05616	CLUT_05616T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05617	CLUG_05617	CLUT_05617T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05618	CLUG_05618	CLUT_05618T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05619	CLUG_05619	CLUT_05619T0	protein_coding	0	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05620	CLUG_05620	CLUT_05620T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_05621	CLUG_05621	CLUT_05621T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05622	CLUG_05622	CLUT_05622T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05623	CLUG_05623	CLUT_05623T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05624	CLUG_05624	CLUT_05624T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05625	CLUG_05625	CLUT_05625T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05626	CLUG_05626	CLUT_05626T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05627	CLUG_05627	CLUT_05627T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_05628	CLUG_05628	CLUT_05628T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05629	CLUG_05629	CLUT_05629T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05630	CLUG_05630	CLUT_05630T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05631	CLUG_05631	CLUT_05631T0	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05632	CLUG_05632	CLUT_05632T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05633	CLUG_05633	CLUT_05633T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_05634	CLUG_05634	CLUT_05634T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05635	CLUG_05635	CLUT_05635T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05641	CLUG_05641	CLUT_05641T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05643	CLUG_05643	CLUT_05643T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05644	CLUG_05644	CLUT_05644T0	protein_coding	1	0	0	4	0	0	0	4	1	0	0	0	0	0	0	0	0	0
CLUG_05645	CLUG_05645	CLUT_05645T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_05646	CLUG_05646	CLUT_05646T0	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_05647	CLUG_05647	CLUT_05647T0	protein_coding	0	0	0	16	0	0	0	11	0	0	0	0	0	0	0	0	0	5
CLUG_05648	CLUG_05648	CLUT_05648T0	protein_coding	1	0	0	12	0	0	0	10	1	0	0	0	0	0	0	0	0	2
CLUG_05649	CLUG_05649	CLUT_05649T0	protein_coding	1	0	0	14	0	0	0	11	1	0	0	0	0	0	0	0	0	3
CLUG_05650	CLUG_05650	CLUT_05650T0	protein_coding	0	0	0	17	0	0	0	5	0	0	0	0	0	0	0	0	0	12
CLUG_05651	CLUG_05651	CLUT_05651T0	protein_coding	0	0	0	17	0	0	0	5	0	0	0	0	0	0	0	0	0	12
CLUG_05652	CLUG_05652	CLUT_05652T0	protein_coding	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	12
CLUG_05653	CLUG_05653	CLUT_05653T0	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
CLUG_05654	CLUG_05654	CLUT_05654T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_05655	CLUG_05655	CLUT_05655T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05656	CLUG_05656	CLUT_05656T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_05657	CLUG_05657	CLUT_05657T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_05658	CLUG_05658	CLUT_05658T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_05659	CLUG_05659	CLUT_05659T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_05660	CLUG_05660	CLUT_05660T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
